sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	49	77	6	0.2661012456930824	0.10363106281473629	0.3158590315662792	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	49	145	6	0.25756509500351865	0.09880365939479241	0.3019749009784497	0.2124554595198419
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	49	3	2	0.3197278911564626	0.1360544217687075	0.4071314315379116	0.49654579066809457
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	49	5	4	0.4163265306122449	0.15918367346938775	0.4893452320895578	0.49654579066809457
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	49	92	9	0.21228926353149954	0.08473824312333629	0.259006749916913	0.194755882420441
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	49	80	8	0.3137755102040816	0.10612244897959182	0.3248721471450048	0.15838823824956616
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	49	4	3	0.5459183673469388	0.22448979591836735	0.6534703215363886	0.6791742428646794
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	49	11	5	0.14471243042671614	0.06679035250463822	0.1971708284032778	0.13798007498426001
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	49	73	7	0.34162706178361757	0.11014816885658373	0.35715826111637416	0.2124554595198419
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	49	9	4	0.9523809523809523	0.26530612244897955	0.8621171103405114	0.8417140308051867
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	49	5	3	0.5551020408163265	0.19183673469387755	0.6090164349565048	0.546367839139694
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	49	8	4	0.1326530612244898	0.0586734693877551	0.18035888822536567	0.1945964182188023
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	49	261	16	0.31792947063883026	0.11322230041441864	0.35058802736364164	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	49	100	15	0.47591836734693876	0.1540816326530612	0.4828909250881726	0.31902056119245237
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	49	11	9	0.7996289424860854	0.2560296846011132	0.8026250154892764	0.7021173502747622
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	49	31	13	0.2639894667544437	0.11323238973008558	0.33235835365902355	0.27066352876232336
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	49	333	29	0.3316786173929031	0.11674940246368817	0.36420854329092145	0.2502553654970172
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	49	40	27	1.2551020408163267	0.30204081632653057	1.014416064289279	1.0729120176706046
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	49	10	8	0.5510204081632654	0.2020408163265306	0.6139784743902499	0.616232277889964
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	49	15	11	0.4258503401360544	0.1401360544217687	0.43819117897078846	0.3210943823892153
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	49	7	1	0.43148688046647227	0.11661807580174925	0.41783224526826074	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	49	1	1	0.12244897959183673	0.061224489795918366	0.17673737691776267	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	49	328	18	0.3237307117969139	0.11678695868591339	0.3601144308112939	0.2502553654970172
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	49	275	20	0.2505380333951762	0.09320964749536177	0.28415912318830994	0.17434771915513486
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	49	14	12	0.6588921282798834	0.21574344023323613	0.6860279168153856	0.5372366491898126
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	49	36	15	0.3356009070294784	0.12811791383219956	0.38488296734300564	0.32055660336453007
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	49	325	20	0.30417582417582417	0.11353218210361068	0.3480447546306784	0.2673497988563173
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	49	152	19	0.30222878625134264	0.10861976369495167	0.3310651408886917	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	49	13	10	0.8241758241758242	0.25274725274725274	0.7931715036374141	0.7634862966510544
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	49	43	14	0.34361651637399143	0.1281442809682012	0.39183107346308377	0.3329470813421305
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	49	306	20	0.289515806322529	0.10730959050286781	0.33099693058035584	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	49	94	18	0.4958749457229701	0.15284411636995224	0.4795533939847901	0.2721717390390418
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	49	14	10	0.6034985422740524	0.21137026239067055	0.6337826573409516	0.6493569706605642
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	49	36	12	0.35657596371882083	0.12698412698412698	0.3963566690452304	0.2978183862328171
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	49	6	1	0.5408163265306122	0.1496598639455782	0.5178953349665063	0.28567487394311625
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	49	81	5	0.27614008566389514	0.10531620055429579	0.3163413167734402	0.194755882420441
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	49	105	5	0.25461613216715256	0.09815354713313897	0.2999456736357231	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	49	3	3	0.9183673469387755	0.30612244897959184	0.9250638862787767	1.0294035322654245
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	49	11	5	0.42115027829313545	0.14100185528756956	0.44192498131964625	0.30816612538692956
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	49	64	4	0.2927295918367347	0.11256377551020408	0.3431277111305718	0.24859850054401422
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	49	104	4	0.2291993720565149	0.09262166405023547	0.2804513450064806	0.2138097526027945
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	49	2	1	0.24489795918367346	0.11224489795918367	0.32643750216027556	0.32643750216027556
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	49	4	3	0.29081632653061223	0.1377551020408163	0.3875884292761846	0.4555627625357248
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	49	10	3	0.28979591836734697	0.10816326530612244	0.3293422623683001	0.20480049985145535
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	49	70	2	0.19825072886297376	0.08250728862973761	0.24409346213710867	0.15838823824956616
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	49	16	1	0.15561224489795916	0.06377551020408163	0.19922389979377167	0.15735872595101136
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_body_overlap	49	1	1	0.6938775510204082	0.2653061224489796	0.792326432134951	0.792326432134951
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	49	3	1	0.21768707482993196	0.09523809523809523	0.2913256098380694	0.30816612538692956
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	49	66	4	0.25417439703153993	0.10173160173160173	0.3100936817851664	0.27741022296751094
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	49	22	4	0.36920222634508354	0.10667903525046384	0.3536014215402035	0.11928794197210746
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	49	3	3	1.326530612244898	0.3469387755102041	1.1800161292701703	1.3203640119287523
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	49	13	3	0.260596546310832	0.11773940345368916	0.33946366956731233	0.37376340787274276
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	49	19	1	0.3920515574650913	0.15359828141783027	0.45990270031304403	0.4406915867729418
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	49	1	1	2.6530612244897958	0.4489795918367347	1.744545099566863	1.744545099566863
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_edge_2kb	49	1	1	0.5510204081632653	0.2653061224489796	0.704219164624684	0.704219164624684
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	49	7	1	0.5451895043731778	0.20408163265306123	0.6181905138235709	0.5199402500611813
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	49	225	12	0.29396825396825393	0.11165532879818595	0.3402933882898051	0.2673497988563173
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	49	98	13	0.307371928363182	0.11078717201166181	0.3372552895940972	0.18574662966910183
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	49	8	7	0.7857142857142857	0.24489795918367346	0.7804082292092294	0.8137117321204757
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	49	28	10	0.32142857142857145	0.12463556851311954	0.3703690930167176	0.30816612538692956
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	49	325	20	0.30417582417582417	0.11353218210361068	0.3480447546306784	0.2673497988563173
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	49	152	19	0.30222878625134264	0.10861976369495167	0.3310651408886917	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	49	13	10	0.8241758241758242	0.25274725274725274	0.7931715036374141	0.7634862966510544
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	49	43	14	0.34361651637399143	0.1281442809682012	0.39183107346308377	0.3329470813421305
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	49	100	8	0.3271428571428572	0.11775510204081632	0.36548532889764346	0.2571457172236643
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	49	54	6	0.2928949357520786	0.10468631897203326	0.319831167312215	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	49	5	3	0.8857142857142858	0.26530612244897955	0.8135927427225094	0.6297437800891021
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	49	15	4	0.38503401360544215	0.13469387755102039	0.43189343696296717	0.41457973440335505
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	49	19	1	0.3920515574650913	0.15359828141783027	0.45990270031304403	0.4406915867729418
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	49	1	1	2.6530612244897958	0.4489795918367347	1.744545099566863	1.744545099566863
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_edge_2kb	49	1	1	0.5510204081632653	0.2653061224489796	0.704219164624684	0.704219164624684
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	49	7	1	0.5451895043731778	0.20408163265306123	0.6181905138235709	0.5199402500611813
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	49	25	1	0.3951020408163265	0.1346938775510204	0.41184982301583956	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	49	1	1	2.3877551020408165	0.46938775510204084	1.6895552453479576	1.6895552453479576
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	49	4	1	0.4387755102040817	0.14795918367346939	0.4649064945504896	0.2693240429187951
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	49	179	10	0.3456846425721126	0.12883365636757496	0.39066011515388943	0.27066352876232336
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	49	166	10	0.30354069338578804	0.11433489058273913	0.3494506104636823	0.27066352876232336
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	49	6	6	0.8639455782312925	0.28571428571428575	0.8546702340730077	0.8668113484450543
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	49	32	10	0.4221938775510204	0.15943877551020408	0.47865752388959343	0.44057678938981787
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	49	7	1	0.43148688046647227	0.11661807580174925	0.41783224526826074	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	49	1	1	0.12244897959183673	0.061224489795918366	0.17673737691776267	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	49	6	1	0.5408163265306122	0.1496598639455782	0.5178953349665063	0.28567487394311625
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	49	99	12	0.2593279736136879	0.09461966604823747	0.29825549544952035	0.17673737691776267
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	49	98	7	0.30633069554352355	0.1068304872969596	0.3302612002448355	0.2151640456857471
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	49	7	5	0.23615160349854228	0.09329446064139943	0.2751536624658966	0.11928794197210746
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	49	16	8	0.23979591836734696	0.09056122448979592	0.28007281308757725	0.14801265944493508
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	49	215	13	0.34807783578547696	0.12766967252017086	0.39043972152957035	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	49	15	7	1.0965986394557823	0.3306122448979592	1.033308662924108	0.9641630103970236
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	49	11	11	0.9183673469387755	0.27829313543599254	0.852460468718187	0.808751305541404
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	49	39	11	0.5070643642072213	0.1904761904761905	0.5768460940596104	0.5199402500611813
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	49	130	13	0.41208791208791207	0.12496075353218211	0.40722722035602077	0.2502553654970172
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	49	14	9	0.4620991253644315	0.14723032069970846	0.46823043672227094	0.3213917754456681
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	49	9	8	0.2290249433106576	0.0816326530612245	0.2584143768079113	0.15393955588982874
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	49	22	10	0.313543599257885	0.10760667903525047	0.33588584630934243	0.11928794197210746
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	49	150	16	0.30857142857142855	0.11170068027210883	0.34902433518605613	0.2151640456857471
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	49	98	11	0.3052894627238651	0.10287380258225738	0.32065170674781396	0.16756280758366443
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	49	13	10	0.401883830455259	0.152276295133438	0.4561173130386019	0.4099199281061881
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	49	24	8	0.3596938775510204	0.14030612244897958	0.42617115893183816	0.37571123688035474
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	49	245	19	0.36942940441482713	0.12919616826322367	0.40045407332136096	0.232863622785148
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	49	16	11	0.7538265306122449	0.2385204081632653	0.7328242830944484	0.6203279041780051
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	49	16	14	0.6683673469387754	0.20790816326530612	0.6375378987847342	0.3918416679894654
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	49	45	16	0.39727891156462586	0.15238095238095237	0.45895955251832327	0.490952713187929
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	49	150	16	0.30857142857142855	0.11170068027210883	0.34902433518605613	0.2151640456857471
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	49	98	11	0.3052894627238651	0.10287380258225738	0.32065170674781396	0.16756280758366443
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	49	13	10	0.401883830455259	0.152276295133438	0.4561173130386019	0.4099199281061881
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	49	24	8	0.3596938775510204	0.14030612244897958	0.42617115893183816	0.37571123688035474
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	49	114	10	0.4453992123165056	0.13283208020050125	0.4281490823948628	0.1959507113017549
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	49	9	6	0.5351473922902494	0.19727891156462585	0.5734618449535336	0.41457973440335505
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	49	10	9	0.326530612244898	0.12244897959183673	0.36897177226328437	0.19189337906076992
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	49	21	8	0.2886297376093295	0.10689990281827015	0.32360377753637165	0.11928794197210746
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	49	19	1	0.3920515574650913	0.15359828141783027	0.45990270031304403	0.4406915867729418
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	49	1	1	2.6530612244897958	0.4489795918367347	1.744545099566863	1.744545099566863
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_edge_2kb	49	1	1	0.5510204081632653	0.2653061224489796	0.704219164624684	0.704219164624684
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	49	7	1	0.5451895043731778	0.20408163265306123	0.6181905138235709	0.5199402500611813
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	49	6	1	0.21428571428571427	0.07142857142857142	0.2250275184461418	0.06041349787900528
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	49	30	2	0.47210884353741495	0.1530612244897959	0.48269418192062996	0.27006864469452896
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	49	4	1	0.9795918367346939	0.336734693877551	0.9853027644564618	1.0791290461536898
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	49	2	2	0.7142857142857142	0.29591836734693877	0.8342767058998234	0.8342767058998234
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	49	7	2	0.36443148688046645	0.1457725947521866	0.43873121668148013	0.43532130087217624
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	49	78	7	0.4529042386185243	0.12977498691784406	0.42279493365023857	0.18574662966910183
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	49	5	5	0.17959183673469387	0.08571428571428572	0.24398910935119109	0.25327178605045414
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_edge_2kb	49	8	7	0.22959183673469388	0.07908163265306123	0.2526455388541496	0.12708965144562087
GSM9558427	H628	cerebellar_granule_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	proximal_10kb	49	14	6	0.25072886297376096	0.08746355685131195	0.2660400579638174	0.10023974700141298
