analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url
dentate_gyrus	DG_mouse_sample	144977	wt_-23_Neuron2_06_sx_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144977
dentate_gyrus	DG_mouse_sample	144978	ko_-40_Neuron2_54_Dendrite-2nd-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144978
dentate_gyrus	DG_mouse_sample	144979	ko_-28_Neuron1_34_Dendrite-1st-to-4th-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144979
dentate_gyrus	DG_mouse_sample	144980	wt_-24_Neuron1_22_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144980
dentate_gyrus	DG_mouse_sample	144981	ko_-10_Neuron2_70_Dendrite-2nd-to-3rd	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144981
dentate_gyrus	DG_mouse_sample	144983	ko_-27_Neuron3_16b_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144983
dentate_gyrus	DG_mouse_sample	144985	ko_-40_Neuron2_06b_Dendrite-2nd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144985
dentate_gyrus	DG_mouse_sample	144987	ko_-40_Neuron2_06b_Dendrite-4th-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144987
dentate_gyrus	DG_mouse_sample	144988	wt_-23_Neuron2_18_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144988
dentate_gyrus	DG_mouse_sample	144989	wt_-25_Neuron2_92_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144989
dentate_gyrus	DG_mouse_sample	144990	ko_-28_Neuron2_46b_Dendrite-4th-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144990
dentate_gyrus	DG_mouse_sample	144991	ko_-28_Neuron2_46_Dendrite-4th-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144991
dentate_gyrus	DG_mouse_sample	144996	ko_-40_Neuron2_06c_Dendrite-2nd-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144996
dentate_gyrus	DG_mouse_sample	144997	wt_Neuron1_82_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144997
dentate_gyrus	DG_mouse_sample	144999	wt_-23_Neuron2_46_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/144999
dentate_gyrus	DG_mouse_sample	145000	ko_-27_Neuron1_46_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145000
dentate_gyrus	DG_mouse_sample	145002	wt_Neuron2_70b_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145002
dentate_gyrus	DG_mouse_sample	145003	wt_-23_Neuron2_54_dendrite-2nd-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145003
dentate_gyrus	DG_mouse_sample	145004	wt_-25_Neuron2_80_Dendrite-2nd-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145004
dentate_gyrus	DG_mouse_sample	145005	wt_-25_Neuron2_18_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145005
dentate_gyrus	DG_mouse_sample	145008	ko_-28_Neuron1_46_Dendrite-2nd-to-4th-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145008
dentate_gyrus	DG_mouse_sample	145009	ko_-28_Neuron2_80_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145009
dentate_gyrus	DG_mouse_sample	145010	ko_-28_Neuron1_94_Dendrite-1st-to-4th	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145010
dentate_gyrus	DG_mouse_sample	145011	ko_-28_Neuron2_92_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145011
dentate_gyrus	DG_mouse_sample	145012	ko_-40_Neuron2_06_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145012
dentate_gyrus	DG_mouse_sample	145014	wt_-41_Neuron2_06_Dendrite-1st-to-4th-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145014
dentate_gyrus	DG_mouse_sample	145015	wt_-23_Neuron2_70_sx_Dendrite-1st-to-2nd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145015
dentate_gyrus	DG_mouse_sample	145016	wt_-41_Neuron1_70_dendrite-1st-to-4th-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145016
dentate_gyrus	DG_mouse_sample	145021	ko_-40_Neuron1_94_Dendrite-4th-ordrer	Middei_Minichiello	mouse	TrkbGad1-KO	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	TrKB Knockout	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145021
dentate_gyrus	DG_mouse_sample	145022	wt_-25_Neuron2_92b_Dendrite-1st-to-4th-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145022
dentate_gyrus	DG_mouse_sample	145023	wt_-25_Neuron2_70_Dendrite-1st-to-3rd-order	Middei_Minichiello	mouse	TrkbGad1-WT	hippocampus;dentate gyrus	principal cell;granule;mature	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Incomplete	Neurolucida	100	32361506	10.1016/j.isci.2020.101078	http://neuromorpho.org/api/morphometry/id/145023
dentate_gyrus	DG_mouse_sample	145880	Dentate-Gyrus-4	Chen_D	mouse	Shank3 -/-: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Shank3 knockout	in vivo	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145880
dentate_gyrus	DG_mouse_sample	145894	Dentate-Gyrus-5	Chen_D	mouse	Shank3 +/+: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Control	in vivo	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145894
dentate_gyrus	DG_mouse_sample	145895	Dentate-Gyrus-2-b	Chen_D	mouse	Shank3 +/+: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Control	in vivo	Dendrites, No Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145895
dentate_gyrus	DG_mouse_sample	145905	Dentate-Gyrus-3	Chen_D	mouse	Shank3 -/-: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Shank3 knockout	in vivo	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145905
dentate_gyrus	DG_mouse_sample	145908	Dentate-Gyrus-1-a	Chen_D	mouse	Shank3 -/-: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Shank3 knockout	in vivo	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145908
dentate_gyrus	DG_mouse_sample	145913	Dentate-Gyrus-2-a	Chen_D	mouse	Shank3 +/+: CAMKII alpha-Cre	hippocampus;dentate gyrus	principal cell;granule;Calcium/calmodulin-dependent protein kinase II (CaMKII)-positive	adult	Month	2.0	2.0	Male	Control	in vivo	Dendrites, No Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Imaris	200	32581718	10.3389/fncel.2020.00145	http://neuromorpho.org/api/morphometry/id/145913
dentate_gyrus	DG_mouse_sample	148667	4--ELS-TEE-No-47-Ventral-5	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;ventral;granule layer	principal cell;granule;glutamatergic	adult	Day	95.0	95.0	Male	early-life stressed (ES) + tactile experience enrichment (TEE)	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148667
dentate_gyrus	DG_mouse_sample	148668	4--TEE-vDG	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;ventral;granule layer	principal cell;granule;glutamatergic;Doublecortin (DCX)-containing;adult-born	adult	Month	4.0	2.0	Male	tactile experience enrichment (TEE)	in vivo	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148668
dentate_gyrus	DG_mouse_sample	148669	1--CTL-No-19-Dorsal-6	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;dorsal;granule layer	principal cell;granule;glutamatergic	adult	Day	95.0	95.0	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148669
dentate_gyrus	DG_mouse_sample	148670	3--vDG-CTL5-V6	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;ventral;granule layer	principal cell;granule;glutamatergic	adult	Month	2.0	2.0	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148670
dentate_gyrus	DG_mouse_sample	148671	3--ELS-No-38-Ventral-3	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;ventral;granule layer	principal cell;granule;glutamatergic	adult	Day	95.0	95.0	Male	early-life stressed (ES)	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148671
dentate_gyrus	DG_mouse_sample	148672	1--CTL-dDG	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;dorsal;granule layer	principal cell;granule;glutamatergic;Doublecortin (DCX)-containing;adult-born	adult	Month	4.0	2.0	Male	Control	in vivo	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148672
dentate_gyrus	DG_mouse_sample	148673	2--TEE-dDG	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;dorsal;granule layer	principal cell;granule;glutamatergic;Doublecortin (DCX)-containing;adult-born	adult	Month	4.0	2.0	Male	tactile experience enrichment (TEE)	in vivo	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148673
dentate_gyrus	DG_mouse_sample	148674	1--CTL-No-19-Ventral-4	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;ventral;granule layer	principal cell;granule;glutamatergic	adult	Day	95.0	95.0	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148674
dentate_gyrus	DG_mouse_sample	148675	3--ELS-No-40-Dorsal-2	Wang_XD	mouse	C57BL/6N	hippocampus;dentate gyrus;dorsal;granule layer	principal cell;granule;glutamatergic	adult	Day	95.0	95.0	Male	early-life stressed (ES)	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	NeuronStudio	120	33247136	10.1038/s41467-020-19874-8	http://neuromorpho.org/api/morphometry/id/148675
dentate_gyrus	DG_mouse_sample	195685	PDE1c_vGluT2-ctrl_GC08	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195685
dentate_gyrus	DG_mouse_sample	195686	PDE1c_vGluT2-ctrl_GC13	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195686
dentate_gyrus	DG_mouse_sample	195687	p73_vGluT2-ctrl_GC06	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195687
dentate_gyrus	DG_mouse_sample	195688	p73_vGluT2-ctrl_GC08	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195688
dentate_gyrus	DG_mouse_sample	195689	PDE1c_vGluT2-ctrl_GC01	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195689
dentate_gyrus	DG_mouse_sample	195690	PDE1c_vGluT2-KO_GC04	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	PDE1c knockout	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195690
dentate_gyrus	DG_mouse_sample	195696	PDE1c_vGluT2-KO_GC09	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	PDE1c knockout	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195696
dentate_gyrus	DG_mouse_sample	195702	PDE1c_vGluT2-ctrl_GC15	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195702
dentate_gyrus	DG_mouse_sample	195705	PDE1c_vGluT2-KO_GC06	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	PDE1c knockout	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195705
dentate_gyrus	DG_mouse_sample	195716	p73_vGluT2-ctrl_GC20	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195716
dentate_gyrus	DG_mouse_sample	195719	p73_vGluT2-KO_GC08	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	delta-Np73 knockout	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195719
dentate_gyrus	DG_mouse_sample	195720	PDE1c_vGluT2-ctrl_GC05	Anstoetz	mouse	PDE1c-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195720
dentate_gyrus	DG_mouse_sample	195722	p73_vGluT2-ctrl_GC01	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195722
dentate_gyrus	DG_mouse_sample	195724	p73_vGluT2-ctrl_GC03	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195724
dentate_gyrus	DG_mouse_sample	195726	p73_vGluT2-ctrl_GC07	Anstoetz	mouse	deltaNp73-Cre:ChR2-eYFP-flox:vGluT2-flox	hippocampus;dentate gyrus;granule layer	principal cell;granule	young adult	Day	21.0	31.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	350	35584670	10.1016/j.celrep.2022.110822	http://neuromorpho.org/api/morphometry/id/195726
