canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_meta_strict_full_matrix_cerebellar	branch_meta_strict_full_matrix_dentate	branch_meta_strict_selected_cerebellar	branch_meta_strict_selected_dentate	branch_meta_support_full_matrix_cerebellar	branch_meta_support_full_matrix_dentate	branch_meta_support_selected_cerebellar	branch_meta_support_selected_dentate	dataset_sign_p_adj_bh_full_matrix_cerebellar	dataset_sign_p_adj_bh_full_matrix_dentate	dataset_sign_p_adj_bh_selected_cerebellar	dataset_sign_p_adj_bh_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_delta_full_matrix_cerebellar	median_dataset_delta_full_matrix_dentate	median_dataset_delta_selected_cerebellar	median_dataset_delta_selected_dentate	min_dataset_delta_full_matrix_cerebellar	min_dataset_delta_full_matrix_dentate	min_dataset_delta_selected_cerebellar	min_dataset_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	sum_positive_median_dataset_delta	minimum_available_candidate_detection	shared_meta_support_selected	shared_meta_support_full_matrix	shared_meta_strict_selected	shared_meta_strict_full_matrix	shared_meta_support_both_screens	shared_meta_strict_both_screens	ortholog_meta_tier	ortholog_meta_priority_score	selected_is_original_candidate_gene	selected_mechanism_class	selected_manuscript_use	selected_mechanism_priority_score	genome_is_original_candidate_gene	genome_mechanism_class	genome_manuscript_use	genome_mechanism_priority_score	consensus_tier	combined_priority_score	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	mgi_one_to_one_human_mouse	same_canonical_symbol_x	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	same_canonical_symbol_y	ortholog_symbol_class
GSE1	GSE1	GSE1	Gse1	51621042	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.5057328602842286	0.28134496548283383	0.5057328602842286	0.3313970161814116	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.28134496548283383	True	True	True	True	True	True	strict_shared_both_screens	14.281344965482834	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0758218451749735	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0522504498230436	shared_positive_both_screens	4.128072294998017			True	True	True	23199	382034	HGNC:28979	MGI:1098275	True	same_symbol
SPHKAP	SPHKAP	SPHKAP	Sphkap	51626098	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2717834631071561	0.637416552164439	0.2717834631071561	0.637416552164439	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2717834631071561	True	True	True	True	True	True	strict_shared_both_screens	14.271783463107155	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0717371019565984	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0717371019565984	shared_positive_both_screens	4.143474203913197			True	True	True	80309	77629	HGNC:30619	MGI:1924879	True	same_symbol
PPFIA2	PPFIA2	PPFIA2	Ppfia2	51620872	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.2640029873039581	0.9270100345588542	0.2640029873039581	0.9270100345588542	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.2640029873039581	True	True	True	True	True	True	strict_shared_both_screens	14.264002987303957	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0696238124139557	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0696238124139557	shared_positive_both_screens	4.139247624827911			True	True	True	8499	327814	HGNC:9246	MGI:2443834	True	same_symbol
NOL4	NOL4	NOL4	Nol4	51634318	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.2562106043752317	0.4012715489505543	0.2562106043752317	0.5742441897065129	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.2562106043752317	True	True	True	True	True	True	strict_shared_both_screens	14.256210604375232	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0774153745382584	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0774153745382584	shared_positive_both_screens	4.154830749076517			True	True	True	8715	319211	HGNC:7870	MGI:2441684	True	same_symbol
UNC13A	UNC13A	UNC13A	Unc13a	51625735	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2521319985168705	0.740863366623245	0.2521319985168705	0.7097379613752364	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2521319985168705	True	True	True	True	True	True	strict_shared_both_screens	14.252131998516871	False	unclassified_shared_neuronal_or_context	exploratory_context	2.067779708268019	False	unclassified_shared_neuronal_or_context	exploratory_context	2.067779708268019	shared_positive_both_screens	4.135559416536038			True	True	True	23025	382018	HGNC:23150	MGI:3051532	True	same_symbol
GABRB3	GABRB3	GABRB3	Gabrb3	51631275	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2495365220615498	0.7987987675396594	0.2495365220615498	0.7987987675396594	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2495365220615498	True	True	True	True	True	True	strict_shared_both_screens	14.24953652206155	False	synaptic_wiring	mechanism_figure_candidate	2.566074389945494	False	synaptic_wiring	mechanism_figure_candidate	2.566074389945494	consensus_figure_candidate	5.132148779890988	False	3.0	True	True	True	2562	14402	HGNC:4083	MGI:95621	True	same_symbol
NCOR2	NCOR2	NCOR2	Ncor2	51621331	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.2694524495677233	0.24563850605820875	0.2694524495677233	0.41354374107376335	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.24563850605820875	True	True	True	True	True	True	strict_shared_both_screens	14.245638506058208	False	unclassified_shared_neuronal_or_context	exploratory_context	2.071872138324256	False	unclassified_shared_neuronal_or_context	exploratory_context	2.071872138324256	shared_positive_both_screens	4.143744276648512			True	True	True	9612	20602	HGNC:7673	MGI:1337080	True	same_symbol
KCNK1	KCNK1	KCNK1	Kcnk1	51622575	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.24482286599114825	0.6679157818767263	0.24482286599114825	0.6679157818767263	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.24482286599114825	True	True	True	True	True	True	strict_shared_both_screens	14.244822865991148	False	synaptic_wiring	mechanism_figure_candidate	2.5757657569463186	False	synaptic_wiring	mechanism_figure_candidate	2.5757657569463186	consensus_figure_candidate	5.151531513892637	True	4.0	True	True	True	3775	16525	HGNC:6272	MGI:109322	True	same_symbol
PGM2L1	PGM2L1	PGM2L1	Pgm2l1	51622385	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2374906646751307	0.5962683965073876	0.2374906646751307	0.5962683965073876	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2374906646751307	True	True	True	True	True	True	strict_shared_both_screens	14.23749066467513	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0664510389667443	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0664510389667443	shared_positive_both_screens	4.132902077933489			True	True	True	283209	70974	HGNC:20898	MGI:1918224	True	same_symbol
SIPA1L3	SIPA1L3	SIPA1L3	Sipa1l3	51625815	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2310278578290105	0.501356925749023	0.2310278578290105	0.667797118847539	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2310278578290105	True	True	True	True	True	True	strict_shared_both_screens	14.23102785782901	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0628977629108656	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0628977629108656	shared_positive_both_screens	4.125795525821731			True	True	True	23094	74206	HGNC:23801	MGI:1921456	True	same_symbol
FRMD4B	FRMD4B	FRMD4B	Frmd4b	51619697	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2292755787901419	0.37181574757562597	0.2292755787901419	0.4736766301332554	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2292755787901419	True	True	True	True	True	True	strict_shared_both_screens	14.229275578790142	False	unclassified_shared_neuronal_or_context	exploratory_context	1.8911714550336864	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0578381217003527	shared_positive_both_screens	3.9490095767340394			True	True	True	23150	232288	HGNC:24886	MGI:2141794	True	same_symbol
CDC40	CDC40	CDC40	Cdc40	51630071	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.2272895810159436	0.43748252725747827	0.2272895810159436	0.47087681226336686	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.2272895810159436	True	True	True	True	True	True	strict_shared_both_screens	14.227289581015944	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0583596733676544	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0583596733676544	shared_positive_both_screens	4.116719346735309			True	True	True	51362	71713	HGNC:17350	MGI:1918963	True	same_symbol
RFX3	RFX3	RFX3	Rfx3	51628902	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.210975157582499	0.8740406101233849	0.210975157582499	0.8958679258336792	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.210975157582499	True	True	True	True	True	True	strict_shared_both_screens	14.2109751575825	False	regulatory_morphogenesis_candidate	mechanism_figure_candidate	2.556871414390415	False	regulatory_morphogenesis_candidate	mechanism_figure_candidate	2.556871414390415	consensus_figure_candidate	5.11374282878083	True	4.0	True	True	True	5991	19726	HGNC:9984	MGI:106582	True	same_symbol
ENOX1	ENOX1	ENOX1	Enox1	51625872	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.255043227665706	0.20316511915171195	0.255043227665706	0.32578882616876537	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.20316511915171195	True	True	True	True	True	True	strict_shared_both_screens	14.203165119151713	False	unclassified_shared_neuronal_or_context	exploratory_context	1.8978406972097692	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0645073638764355	shared_positive_both_screens	3.962348061086205			True	True	True	55068	239188	HGNC:25474	MGI:2444896	True	same_symbol
GRIN2B	GRIN2B	GRIN2B	Grin2b	51621524	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.199888285987871	0.9848024316109423	0.199888285987871	0.9652215358574785	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.199888285987871	True	True	True	True	True	True	strict_shared_both_screens	14.199888285987871	False	synaptic_wiring	mechanism_figure_candidate	2.54855773104348	False	synaptic_wiring	mechanism_figure_candidate	2.54855773104348	consensus_figure_candidate	5.09711546208696	False	3.0	True	True	True	2904	14812	HGNC:4586	MGI:95821	True	same_symbol
PCSK2	PCSK2	PCSK2	Pcsk2	51631135	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1983669548511047	0.9021457023497246	0.1983669548511047	0.8787862428952817	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1983669548511047	True	True	True	True	True	True	strict_shared_both_screens	14.198366954851105	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0587297752563134	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0587297752563134	shared_positive_both_screens	4.117459550512627			True	True	True	5126	18549	HGNC:8744	MGI:97512	True	same_symbol
SMG1	SMG1	SMG1	Smg1	51628857	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1942899517982944	0.5451223042408453	0.1942899517982944	0.6327703495191179	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1942899517982944	True	True	True	True	True	True	strict_shared_both_screens	14.194289951798295	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0511234197672943	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0511234197672943	shared_positive_both_screens	4.102246839534589			True	True	True	23049	233789	HGNC:30045	MGI:1919742	True	same_symbol
PITPNC1	PITPNC1	PITPNC1	Pitpnc1	51623839	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1926811053024645	0.6100019430681045	0.1926811053024645	0.547945205479452	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1926811053024645	True	True	True	True	True	True	strict_shared_both_screens	14.192681105302464	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0514026213520493	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0514026213520493	shared_positive_both_screens	4.102805242704099			True	True	True	26207	71795	HGNC:21045	MGI:1919045	True	same_symbol
GRIK2	GRIK2	GRIK2	Grik2	51621523	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1846496106785317	0.5210649401118652	0.1846496106785317	0.6166829745596869	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1846496106785317	True	True	True	True	True	True	strict_shared_both_screens	14.184649610678532	False	unclassified_shared_neuronal_or_context	exploratory_context	2.051659491440484	False	unclassified_shared_neuronal_or_context	exploratory_context	2.051659491440484	shared_positive_both_screens	4.103318982880968			True	True	True	2898	14806	HGNC:4580	MGI:95815	True	same_symbol
GABRA2	GABRA2	GABRA2	Gabra2	51626368	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1810963932333227	0.6737788185993767	0.1810963932333227	0.6737788185993767	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1810963932333227	True	True	True	True	True	True	strict_shared_both_screens	14.181096393233323	False	synaptic_wiring	mechanism_figure_candidate	2.5343445419495545	False	synaptic_wiring	mechanism_figure_candidate	2.5343445419495545	consensus_figure_candidate	5.068689083899109	True	4.0	True	True	True	2555	14395	HGNC:4076	MGI:95614	True	same_symbol
KCNJ3	KCNJ3	KCNJ3	Kcnj3	51625694	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1790878754171301	0.40293169910101434	0.1790878754171301	0.5449049482806821	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1790878754171301	True	True	True	True	True	True	strict_shared_both_screens	14.17908787541713	False	synaptic_wiring	mechanism_figure_candidate	2.556007502198515	False	synaptic_wiring	mechanism_figure_candidate	2.556007502198515	consensus_figure_candidate	5.11201500439703	False	3.0	True	True	True	3760	16519	HGNC:6264	MGI:104742	True	same_symbol
BCAS3	BCAS3	BCAS3	Bcas3	51629676	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1738712776176753	0.2098721738768372	0.1738712776176753	0.34357359965262696	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1738712776176753	True	True	True	True	True	True	strict_shared_both_screens	14.173871277617675	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0438586296424632	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0438586296424632	shared_positive_both_screens	4.0877172592849265			True	True	True	54828	192197	HGNC:14347	MGI:2385848	True	same_symbol
KLHL29	KLHL29	KLHL29	Klhl29	51633375	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1676272814601344	0.19108191221694154	0.1676272814601344	0.2155159936314951	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1676272814601344	True	True	True	True	True	True	strict_shared_both_screens	14.167627281460135	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0437101769604182	False	unclassified_shared_neuronal_or_context	exploratory_context	2.0437101769604182	shared_positive_both_screens	4.0874203539208365			True	True	True	114818	208439	HGNC:29404	MGI:2683857	True	same_symbol
CYP7B1	CYP7B1	CYP7B1	Cyp7b1	51618112	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1586948461253244	0.28725833090449815	0.1586948461253244	0.4406146645114093	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1586948461253244	True	True	True	True	True	True	strict_shared_both_screens	14.158694846125325	False	unclassified_shared_neuronal_or_context	exploratory_context	2.042861759157679	False	unclassified_shared_neuronal_or_context	exploratory_context	2.042861759157679	shared_positive_both_screens	4.085723518315358			True	True	True	9420	13123	HGNC:2652	MGI:104978	True	same_symbol
MAML3	MAML3	MAML3	Maml3	51626232	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.10261115771812081	0.125	0.0625	0.125	0.015625	0.1484149855907781	0.19423939788681427	0.1484149855907781	0.3905465634529674	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	1.0	4	4	4	2.0	0.1484149855907781	True	True	True	True	True	True	strict_shared_both_screens	14.148414985590778	False	unclassified_shared_neuronal_or_context	exploratory_context	2.043850603594665	False	unclassified_shared_neuronal_or_context	exploratory_context	2.043850603594665	shared_positive_both_screens	4.08770120718933			True	True	True	55534	433586	HGNC:16272	MGI:2389461	True	same_symbol
PLEKHA6	PLEKHA6	PLEKHA6	Plekha6	51630417	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1271783463107156	0.20302285880834406	0.1271783463107156	0.3281917311045715	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1271783463107156	True	True	True	True	True	True	strict_shared_both_screens	14.127178346310716	False	unclassified_shared_neuronal_or_context	exploratory_context	2.035529858130338	False	unclassified_shared_neuronal_or_context	exploratory_context	2.035529858130338	shared_positive_both_screens	4.071059716260676			True	True	True	22874	240753	HGNC:17053	MGI:2388662	True	same_symbol
KCND2	KCND2	KCND2	Kcnd2	51626176	True	True	True	True	True	True	True	True	0.9460304822565969	0.6637414095135427	0.8891423357664233	0.19583428636779507	0.125	0.0625	0.125	0.109375	0.1200768491834774	0.46613782499301093	0.1200768491834774	0.6547478356001566	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0	3.0	4.0	3.0	6.0	6.0	4.0	6.0	51.0	1.0	1.0	1.0	0.8333333333333334	4	4	4	2.0	0.1200768491834774	True	True	True	True	True	True	strict_shared_both_screens	14.120076849183478	False	synaptic_wiring	mechanism_figure_candidate	2.535033877992595	False	synaptic_wiring	mechanism_figure_candidate	2.535033877992595	consensus_figure_candidate	5.07006775598519	False	3.0	True	True	True	3751	16508	HGNC:6238	MGI:102663	True	same_symbol
