dataset	sample	branch	source_group	module_id	module_label	n_present_genes	present_genes	n_cells	median_module_score	mean_module_score	within_sample_module_rank	focus_state	state_order	state_bin	state_bin_label	state_label
GSE122357	P8a	cerebellar	Granule cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	1367	0.5528294013244154	0.5586943945213648	0.875	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	3254	0.42783962297271994	0.4455077817137418	0.75	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	86	0.8195071498963291	0.8305116690099297	1.0	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	102	0.31191012699117104	0.31744008351538083	0.375	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	570	0.3292388065051697	0.34799287735801104	0.5	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	173	0.33485171238332423	0.34669879067844916	0.625	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	292	0.24708212113046518	0.25452952277964663	0.125	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	8	0.2831480240067973	0.2785691986058885	0.25	False		other	other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	1367	0.3062538610444514	0.30339340246037083	0.75	True	8.299999999999999	mature	maturing/mature	P8a Granule cells
GSE122357	P8a	cerebellar	Granule precursor	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	3254	0.21427665096810786	0.22207223188102299	0.25	True	8.1	immature	early/precursor	P8a Granule precursor
GSE122357	P8a	cerebellar	Purkinje cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	86	0.33457905476291183	0.32799084805113127	0.875	False		other	other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	102	0.1426539177882853	0.15989891580398005	0.125	False		other	other	Microglia
GSE122357	P8a	cerebellar	Interneuron	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	570	0.28646950615203326	0.329568033844766	0.5	False		other	other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	173	0.2503569224775134	0.2639051865959002	0.375	False		other	other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	292	0.6999498792841594	0.7079788877663082	1.0	False		other	other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	8	0.29234712705516475	0.3226275455580894	0.625	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	4309	0.19269145052641096	0.20069179531442852	0.625	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	1883	0.2608015336952097	0.26435568908991014	0.875	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	828	0.22674649211081033	0.23335614487806564	0.75	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	512	0.16566044331920002	0.18729628207293494	0.5	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	78	0.27458264295378776	0.28186280081960124	1.0	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	238	0.13862943611198905	0.14675546296972605	0.375	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	123	0.046209812037329684	0.0652671533927658	0.125	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	dentate_fate_wnt_prox1	Dentate fate/WNT/PROX1	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	18	0.11945063128187033	0.11842781843639617	0.25	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	4309	0.6127342748561532	0.6213142257345653	1.0	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	1883	0.45277723318847357	0.46936638009996107	0.875	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	828	0.29778469314676087	0.3375083688620691	0.625	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	512	0.29935476985907833	0.32596460654936976	0.75	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	78	0.10663802777845312	0.14513957992758603	0.375	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	238	0.05331901388922656	0.11847878356261053	0.1875	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	123	0.05331901388922656	0.11063533534279434	0.1875	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	cerebellar_fate_rhombic_lip_shh	Cerebellar fate/SHH	13	Atoh1,Barhl1,Pax6,Zic1,Zic2,Zic3,Mycn,Ptch1,Gli1,Gli2,En1,En2,Meis1	18	0.16853948594899543	0.21657773865951593	0.5	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	4309	1.6114299548463946	1.6381083465944468	1.0	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	1883	1.4157401200339865	1.4221678410332426	0.875	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	828	0.8502993454155388	0.9352745235159299	0.75	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	512	0.6931471805599453	0.7702878948969175	0.625	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	78	0.37446653419424886	0.4366794691272658	0.125	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	238	0.6597643324038146	0.7218963700562503	0.5	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	123	0.5198603854199589	0.6348030684759486	0.375	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	shared_granule_special	Shared special genes	4	Nfia,Neurod1,Rbfox3,Hmgn2	18	0.48390012636348634	0.5391933698134452	0.25	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	4309	0.7678887495517217	0.7953085231211537	0.75	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	1883	1.08648288512888	1.0905840799838635	0.875	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	828	0.7554440690451296	0.7660306571420629	0.625	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	512	0.5132340574660889	0.5529401334689588	0.375	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	78	1.4017696141846243	1.3413921801077122	1.0	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	238	0.7238077712046913	0.7418714506659424	0.5	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	123	0.48713854539542084	0.5423173736419455	0.25	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	downstream_neurite_morphology	Neurite/morphology	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Cfl1,Rtn1,Rtn3,Nrxn1,Cntn5,Plxna2,Plxna4,Nrp1	18	0.3552878813400372	0.4721039316338097	0.125	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	4309	0.358351893845611	0.3770772470432957	0.75	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	1883	0.4763596410863872	0.4868489982421895	0.875	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	828	0.28738939566587784	0.2995237342647807	0.625	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	512	0.1844439727056968	0.20707189582316832	0.125	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	78	0.7994648161091094	0.7429089189477384	1.0	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	238	0.2831480240067973	0.2928495485961595	0.5	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	123	0.2764714543755712	0.2932507010504033	0.375	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	downstream_synaptic_excitability	Synaptic/excitability	20	Kcnk1,Kcnj3,Kcnj6,Kcnd2,Gabra2,Gabrb3,Grin2b,Cacna2d1,Ppp3ca,Stxbp5l,Stxbp1,Synpr,Slc17a6,Slc17a7,Snap25,Syt1,Calm1,Calm2,Camk2a,Camk2b	18	0.24939985608307189	0.29557471496356924	0.25	False		other	other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	4309	0.18434290528132813	0.19576408716153176	0.25	True	8.2	immature	early/precursor	P8b Granule precursor
GSE122357	P8b	cerebellar	Granule cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	1883	0.2640560687847411	0.26783954862271625	0.75	True	8.399999999999999	mature	maturing/mature	P8b Granule cells
GSE122357	P8b	cerebellar	Interneuron	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	828	0.2559656384611507	0.295935712158903	0.625	False		other	other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	512	0.48634396348192543	0.5106976317407365	1.0	False		other	other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	78	0.3340372217361829	0.31324991226638094	0.875	False		other	other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	238	0.2158132824237643	0.22924756808291483	0.375	False		other	other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	123	0.09902102579427789	0.1377228500377292	0.125	False		other	other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	shared_neurogenic_niche_state	Shared neurogenic niche	21	Sox2,Hes1,Hes5,Notch1,Notch2,Dll1,Jag1,Ascl1,Dcx,Tubb3,Nes,Vim,Gfap,Bmp4,Bmpr1a,Id1,Id2,Ptch1,Gli1,Wnt5a,Wnt7a	18	0.24510590415336692	0.29399484847079543	0.5	False		other	other	Endothelial cells
