asset_id	subject	session	path	unit_id	unit_index	cell_type	n_total_spikes	n_awake_moving_spikes	awake_moving_duration_s	awake_moving_fraction_of_recording	occupied_spatial_bins	active_spatial_bins	active_spatial_bin_fraction	spatial_sparsity	spatial_information_bits_per_spike	mean_awake_moving_rate_hz	max_spatial_rate_hz	spatial_selectivity_max_over_mean	awake_moving_spikes
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	9	9	pyramidal cell	15327	8627	13712.0512	0.4540293069790348	251	240	0.9561752988047809	0.7802611735767533	0.20637678869634113	0.6389659048871323	2.0204741379310343	3.162100078388272	8534
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	10	10	narrow waveform cell	254994	164266	13712.0512	0.4540293069790348	251	251	1.0	0.9576456372664133	0.0325310983190806	11.888404657122539	19.32347074468085	1.6254048631414848	158781
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	11	11	narrow waveform cell	177234	105801	13712.0512	0.4540293069790348	251	251	1.0	0.9122613772346816	0.06784334343550937	7.792404095515385	16.090260545905707	2.0648647514527423	104075
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	12	12	unknown	3839	2414	13712.0512	0.4540293069790348	251	231	0.9203187250996016	0.7892368793575064	0.1859613590337245	0.1767002033669595	3.5511363636363633	20.096956856702615	2360
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	13	13	unknown	3204	2454	13712.0512	0.4540293069790348	251	226	0.900398406374502	0.6417307753983335	0.34505415704866377	0.18141720032124695	1.6622340425531914	9.162494182523863	2423
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	14	14	unknown	34336	27615	13712.0512	0.4540293069790348	251	248	0.9880478087649402	0.8217483154107559	0.16475910214111564	2.0202972828180794	5.225752508361204	2.586625519325496	26983
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	15	15	unknown	26649	11671	13712.0512	0.4540293069790348	251	247	0.9840637450199203	0.68716421654868	0.24673463753306063	0.8398500767657562	7.34839108910891	8.749646267114006	11217
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	16	16	unknown	59699	45029	13712.0512	0.4540293069790348	251	250	0.9960159362549801	0.8744466843930672	0.11555145496641014	3.307064102760692	9.957107843137255	3.0108602475607285	44169
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	17	17	granule cell	3044	642	13712.0512	0.4540293069790348	251	175	0.6972111553784861	0.5780407245031945	0.45615451399516993	0.04649611283511942	0.556445868945869	11.967578255823025	621
cbbaf9d5-cb17-46af-9bc7-2109eeb720b0	YutaMouse42	YutaMouse42-151102	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151102_behavior+ecephys.nwb	18	18	granule cell	4990	1064	13712.0512	0.4540293069790348	251	161	0.6414342629482072	0.5032564488550897	0.6377679263936187	0.07914072667748989	0.751201923076923	9.49197656647988	1057
3a8924c7-e163-4ae1-a68c-68c8fe9c7411	YutaMouse55	YutaMouse55-160908	sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160908_behavior+ecephys.nwb	0	0	narrow waveform cell	12218	3193	6044.544	0.15194377214901514	246	197	0.8008130081300813	0.6250535777382917	0.4966010118201095	0.5308387171402132	3.188775510204082	6.0070514965128545	3172
3a8924c7-e163-4ae1-a68c-68c8fe9c7411	YutaMouse55	YutaMouse55-160908	sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160908_behavior+ecephys.nwb	1	1	pyramidal cell	8995	2735	6044.544	0.15194377214901514	246	229	0.9308943089430894	0.690777052168546	0.29228059926072414	0.45268560210097	2.5431315104166665	5.617875847196549	2705
3a8924c7-e163-4ae1-a68c-68c8fe9c7411	YutaMouse55	YutaMouse55-160908	sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160908_behavior+ecephys.nwb	2	2	narrow waveform cell	37592	6674	6044.544	0.15194377214901514	246	239	0.9715447154471545	0.515037773864685	0.6396684023591127	1.0994988561195462	5.936550151975684	5.399323627245516	6570
3a8924c7-e163-4ae1-a68c-68c8fe9c7411	YutaMouse55	YutaMouse55-160908	sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160908_behavior+ecephys.nwb	3	3	unknown	6414	1571	6044.544	0.15194377214901514	246	185	0.7520325203252033	0.41823538526841475	0.9300352214825992	0.2593947073036981	1.5515478971962615	5.981416943020801	1550
