dataset	sample	branch	source_group	module_id	module_label	module_family	n_defined_genes	n_present_genes	present_genes	missing_genes	n_cells	median_module_score	mean_module_score	within_sample_module_rank	focus_state	state_order	state_bin	state_label
GSE122357	P8a	cerebellar	Oligodendrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	173	0.1759371553076839	0.19241789538440893	0.375	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	292	0.23104906018664845	0.23695587356917322	0.5	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	8	0.10593512767826485	0.11019200787631477	0.25	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	1367	0.2985396361902251	0.3053504248018216	0.875	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	3254	0.4077336356234972	0.415410006420451	1.0	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	86	0.08154672712469944	0.09579356299207582	0.4375	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	102	0.04077336356234972	0.051342446085688	0.1875	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	570	0.28541354493644805	0.2951686199998244	0.75	False		other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	173	0.04077336356234972	0.08600579999575206	0.1875	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	292	0.22771770652399356	0.23844486785975938	0.625	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	17	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Pax8,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1	8	0.08154672712469944	0.0861688496204522	0.4375	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		1367	1.7560042019837014	1.7514634068201933	1.0	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		3254	1.3869903456609105	1.4135292753487285	0.875	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		86	1.1145529924122295	1.147869001982841	0.75	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		102	0.288913984577086	0.3591192073257961	0.125	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		570	1.0905935178853783	1.1094441584582109	0.625	False		other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		173	0.6777018135785456	0.7647591733760457	0.5	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		292	0.5516750534767373	0.6322538710601999	0.375	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		8	0.3143510658468779	0.3471211022987305	0.25	False		other	Endothelial cells
GSE122357	P8a	cerebellar	Granule cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		1367	0.92502745058789	0.9204395194597732	0.875	True	8.35	maturing_granule	P8a GC
GSE122357	P8a	cerebellar	Granule precursor	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		3254	0.6106565284308993	0.6318378707601128	0.75	True	8.1	early_precursor	P8a GP
GSE122357	P8a	cerebellar	Purkinje cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		86	1.2290288938643341	1.2008884575457133	1.0	False		other	Purkinje cells
GSE122357	P8a	cerebellar	Microglia	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		102	0.11832888808514287	0.15942880887615352	0.25	False		other	Microglia
GSE122357	P8a	cerebellar	Interneuron	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		570	0.5503923371866761	0.5571408012833118	0.625	False		other	Interneuron
GSE122357	P8a	cerebellar	Oligodendrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		173	0.5242889528977818	0.5511020155655977	0.5	False		other	Oligodendrocytes
GSE122357	P8a	cerebellar	Astrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		292	0.3568245127956936	0.3870296545713734	0.375	False		other	Astrocytes
GSE122357	P8a	cerebellar	Endothelial cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		8	0.11147931493152904	0.11934019187559167	0.125	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		4309	0.1911466653683077	0.19991040142502714	0.6875	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		1883	0.1771219302303112	0.1887611753682311	0.5	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		828	0.1911466653683077	0.2783046898112052	0.6875	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		512	0.5483505658726274	0.5536655137823289	1.0	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		78	0.05331901388922656	0.08618105714150112	0.1875	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		238	0.15995704166767968	0.19322730472980487	0.375	False		other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		123	0.05331901388922656	0.10184698154090044	0.1875	False		other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	deep_neural_progenitor	Deep neural progenitor	deep_origin	13	13	Sox1,Sox2,Sox3,Nes,Vim,Hes1,Hes5,Pax6,Hmga2,Msi1,Prom1,Notch1,Ascl1		18	0.36464126177280193	0.34280677943859383	0.875	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	4309	0.2761007388653334	0.2826454181968535	0.875	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	1883	0.23104906018664842	0.23566250636703917	0.75	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	828	0.2162122387839237	0.23224415099453255	0.625	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	512	0.30089446678913445	0.3016310350041123	1.0	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	78	0.0	0.05244656824201294	0.1875	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	238	0.17882643471490003	0.19168844808173766	0.5	False		other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	123	0.0	0.06618070451254161	0.1875	False		other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	anterior_telencephalic_pattern	Anterior/telencephalic pattern	regional_origin	14	9	Lhx2,Otx2,Pax6,Eomes,Tbr1,Zbtb20,Tcf7l2,Lef1,Wnt7a	FOXG1,EMX1,EMX2,SIX3,WNT3A	18	0.09954219273489195	0.129969476084341	0.375	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	4309	0.19269145052641096	0.20069179531442852	0.625	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	1883	0.2608015336952097	0.26435568908991014	0.875	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	828	0.22674649211081033	0.23335614487806564	0.75	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	512	0.16566044331920002	0.18729628207293494	0.5	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	78	0.27458264295378776	0.28186280081960124	1.0	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	238	0.13862943611198905	0.14675546296972605	0.375	False		other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	123	0.046209812037329684	0.0652671533927658	0.125	False		other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	regional_origin	17	15	Prox1,Neurod1,Neurod2,Eomes,Tbr1,Lef1,Lhx2,Zbtb20,Tcf7l2,Wnt7a,Dkk3,Bcl11b,Calb1,C1ql3,Glis3	EMX2,WNT3A	18	0.11945063128187033	0.11842781843639617	0.25	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	4309	0.4137545754081472	0.42340897417564466	1.0	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	1883	0.28527176196673976	0.29638681296762753	0.875	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	828	0.2515844806709468	0.2644894350479876	0.75	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	512	0.19862836439674658	0.21231658595125416	0.625	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	78	0.08664339756999316	0.11127365083078608	0.375	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	238	0.04332169878499658	0.0835737569828055	0.1875	False		other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	123	0.04332169878499658	0.07740440328767599	0.1875	False		other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	regional_origin	18	16	Gbx2,En1,En2,Fgf8,Pax2,Pax5,Atoh1,Barhl1,Zic1,Zic2,Zic3,Meis1,Mycn,Ptch1,Gli1,Gli2	WNT1,PAX8	18	0.12996509635498973	0.15489849047945356	0.5	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		4309	1.1710791079777279	1.217642368242237	0.875	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		1883	1.5541993796542661	1.5581693264735894	1.0	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		828	0.9113140029394193	0.9330993077585135	0.625	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		512	0.4518012090523637	0.535654422736548	0.375	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		78	1.1093458533866656	1.0962080285064404	0.75	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		238	0.5981137465463728	0.6570163232649756	0.5	False		other	Oligodendrocytes
GSE122357	P8b	cerebellar	Microglia	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		123	0.2723392975958174	0.4290067527592317	0.125	False		other	Microglia
GSE122357	P8b	cerebellar	Endothelial cells	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	later_convergence	11	11	Nfia,Neurod1,Rbfox3,Hmgn2,Dcx,Tubb3,Stmn2,Stmn3,Gpm6a,Gap43,Calb2		18	0.2806266410864517	0.3896516512430515	0.25	False		other	Endothelial cells
GSE122357	P8b	cerebellar	Granule precursor	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		4309	0.4943552072110019	0.5233952895963062	0.75	True	8.2	early_precursor	P8b GP
GSE122357	P8b	cerebellar	Granule cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		1883	0.7916303965152347	0.8052801510330647	0.875	True	8.45	maturing_granule	P8b GC
GSE122357	P8b	cerebellar	Interneuron	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		828	0.4335208939626759	0.44249388404115975	0.625	False		other	Interneuron
GSE122357	P8b	cerebellar	Astrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		512	0.25934011845707217	0.29602529131338473	0.375	False		other	Astrocytes
GSE122357	P8b	cerebellar	Purkinje cells	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		78	1.1974130909908864	1.112698610676497	1.0	False		other	Purkinje cells
GSE122357	P8b	cerebellar	Oligodendrocytes	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	later_convergence	21	21	Gpm6a,Robo2,Dcc,Cadm3,Stmn2,Stmn3,Gap43,Dpysl2,Dpysl3,Map1b,Basp1,Ncam1,L1cam,Kcnk1,Gabra2,Gabrb3,Grin2b,Slc17a6,Slc17a7,Snap25,Syt1		238	0.41628473112394504	0.43949694327128297	0.5	False		other	Oligodendrocytes
