gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity
RAD51AP2	RAD51AP2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.710798493251942	6	12	1.0	0.5	0.5	0.009879767867540601	0.006993006993006993	0.009253847652444963	0	0	0.9419173894471936	0.04533132696218489	False	False	0.16666666666666674	0.006993006993006993	cerebellar_biased
RAD54B	RAD54B	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.030309364548494984	0.05363902419764785	1	2	1.0	0.01922337276925927	False	False	0.16666666666666674	0.030309364548494984	cerebellar_biased
RASSF7	RASSF7	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.710798493251942	6	12	1.0	0.5	0.5	0.0017167440604175456	0.01410953177257525	0.048539846262015664	0	1	0.9419173894471936	0.01922337276925927	False	False	0.16666666666666674	0.01410953177257525	cerebellar_biased
RBL1	RBL1	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.06326530612244897	0.11334700244996547	1	2	1.0	0.01922337276925927	False	False	0.16666666666666674	0.06326530612244897	cerebellar_biased
RDH5	RDH5	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.00013663068725235688	0.18917563722141534	0	2	1.0	0.01922337276925927	False	False	0.16666666666666674	0.00013663068725235688	cerebellar_biased
RDM1	RDM1	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.010068137902979762	0.08867762392554443	0	1	1.0	0.01922337276925927	False	False	0.16666666666666674	0.010068137902979762	cerebellar_biased
RGS12	RGS12	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2928029526348165	0.23918960192827288	1	3	1.0	0.01922337276925927	False	False	0.16666666666666674	0.23918960192827288	cerebellar_biased
RTKN2	RTKN2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.06681240606640251	0.08156556109563401	2	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.06681240606640251	cerebellar_biased
SEPT4	SEPT4	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.04515407301942439	0.31648300738459056	3	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.04515407301942439	cerebellar_biased
SKA1	SKA1	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0017288721651581409	0.10526132580600245	1	1	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0017288721651581409	cerebellar_biased
SLC1A5	SLC1A5	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0027458557917217534	0.10284094323264059	1	2	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0027458557917217534	cerebellar_biased
SOX5	SOX5	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.08875453446191052	0.20852954344618152	2	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.08875453446191052	cerebellar_biased
SPC25	SPC25	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.10946745562130178	0.2130340503069424	2	3	1.0	0.01922337276925927	False	False	0.16666666666666674	0.10946745562130178	cerebellar_biased
SYT9	SYT9	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0946938775510204	0.12604569705479135	1	2	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0946938775510204	cerebellar_biased
TBX21	TBX21	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.710798493251942	6	12	1.0	0.5	0.5	0.009879767867540601	0.0009406354515050167	0.0010548967945729678	0	0	0.9419173894471936	0.04533132696218489	False	False	0.16666666666666674	0.0009406354515050167	cerebellar_biased
TGIF2	TGIF2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0	0.16984035432399852	0	3	1.0	0.01922337276925927	False	False	0.16666666666666674	0.0	cerebellar_biased
TMEM79	TMEM79	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.022974607013301087	0.007164269150279972	0	0	1.0	0.01922337276925927	False	False	0.16666666666666674	0.007164269150279972	cerebellar_biased
TMTC2	TMTC2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.23190485954480214	0.12794757726348896	1	3	1.0	0.01922337276925927	False	False	0.16666666666666674	0.12794757726348896	cerebellar_biased
TOP2A	TOP2A	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0033444816053511705	0.25081348500692724	1	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0033444816053511705	cerebellar_biased
TOX3	TOX3	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.009879767867540601	0.074623745819398	0.24474257941973468	2	3	1.0	0.04533132696218489	False	False	0.16666666666666674	0.074623745819398	cerebellar_biased
TPX2	TPX2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.01762535865555404	0.1916497649512394	1	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.01762535865555404	cerebellar_biased
TTK	TTK	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0024407607037526696	0.09393756142735638	1	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0024407607037526696	cerebellar_biased
UBALD2	UBALD2	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.710798493251942	6	12	1.0	0.5	0.5	0.0017167440604175456	0.05328596802841918	0.4610052634188516	2	2	0.9419173894471936	0.01922337276925927	False	False	0.16666666666666674	0.05328596802841918	cerebellar_biased
UBE2C	UBE2C	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0008197841235141412	0.2948475204447488	1	2	1.0	0.01922337276925927	False	False	0.16666666666666674	0.0008197841235141412	cerebellar_biased
UCP3	UCP3	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.0017167440604175456	0.017959183673469388	0.0029964428764697225	0	0	1.0	0.01922337276925927	False	False	0.16666666666666674	0.0029964428764697225	cerebellar_biased
UNC5B	UNC5B	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.13717449251589092	0.12843075430859768	2	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.12843075430859768	cerebellar_biased
XDH	XDH	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.008417634869308242	0.0016326530612244899	0.004401861253935902	0	0	1.0	0.04533132696218489	False	False	0.16666666666666674	0.0016326530612244899	cerebellar_biased
ZIC1	ZIC1	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.008471102609646126	0.96742844414791	1	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.008471102609646126	cerebellar_biased
ZIC4	ZIC4	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.001463210702341137	0.738906837030646	0	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.001463210702341137	cerebellar_biased
ZIC5	ZIC5	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0010131712259371835	0.49408319350439595	1	3	1.0	0.006815655353197771	False	False	0.16666666666666674	0.0010131712259371835	cerebellar_biased
ASPM	ASPM	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0038958376050850932	0.10123714359201609	0	3	1.0	0.006815655353197771	False	False	0.125	0.0038958376050850932	cerebellar_biased
BUB1	BUB1	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.003962289930318349	0.09046394267773662	0	2	1.0	0.006815655353197771	False	False	0.125	0.003962289930318349	cerebellar_biased
CDCA5	CDCA5	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.005741234365388558	0.12853735214549783	0	2	1.0	0.006815655353197771	False	False	0.125	0.005741234365388558	cerebellar_biased
CENPN	CENPN	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.015583350420340373	0.13022758824787184	0	2	1.0	0.006815655353197771	False	False	0.125	0.015583350420340373	cerebellar_biased
CKAP2	CKAP2	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.11342200725513905	0.19590043662980053	1	3	1.0	0.006815655353197771	False	False	0.125	0.11342200725513905	cerebellar_biased
CKAP2L	CKAP2L	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.006045949214026602	0.1437045435529704	0	3	1.0	0.006815655353197771	False	False	0.125	0.006045949214026602	cerebellar_biased
DEPDC1B	DEPDC1B	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.03469387755102041	0.051573311212081224	1	2	1.0	0.006815655353197771	False	False	0.125	0.03469387755102041	cerebellar_biased
EN2	EN2	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9327595099280924	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0	0.0933570482235985	0	3	1.0	0.006815655353197771	False	False	0.125	0.0	cerebellar_biased
ESPL1	ESPL1	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.004921058027475908	0.05583014261558959	0	2	1.0	0.006815655353197771	False	False	0.125	0.004921058027475908	cerebellar_biased
GTSE1	GTSE1	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0036890285558136356	0.09835461993994404	0	2	1.0	0.01922337276925927	False	False	0.125	0.0036890285558136356	cerebellar_biased
HIST1H1A	HIST1H1A	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.0017167440604175456	0.001230264506868977	0.0336987796677399	0	1	1.0	0.01922337276925927	False	False	0.125	0.001230264506868977	cerebellar_biased
HIST1H1B	HIST1H1B	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0	0.14334434721324474	0	2	1.0	0.006815655353197771	False	False	0.125	0.0	cerebellar_biased
KIF18B	KIF18B	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.002857142857142857	0.03255920402804211	0	1	1.0	0.006815655353197771	False	False	0.125	0.002857142857142857	cerebellar_biased
KIF20B	KIF20B	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.09391019069099857	0.13550901924084055	1	3	1.0	0.006815655353197771	False	False	0.125	0.09391019069099857	cerebellar_biased
MELK	MELK	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.011144883485309016	0.11918285306121183	0	3	1.0	0.006815655353197771	False	False	0.125	0.011144883485309016	cerebellar_biased
MICALL2	MICALL2	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.009879767867540601	0.056020066889632104	0.04706575197789816	1	2	1.0	0.04533132696218489	False	False	0.125	0.04706575197789816	cerebellar_biased
PBK	PBK	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0015029375597759257	0.20379362811784357	0	2	1.0	0.006815655353197771	False	False	0.125	0.0015029375597759257	cerebellar_biased
PLEKHO2	PLEKHO2	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0	0.12803900808115537	0	1	1.0	0.01922337276925927	False	False	0.125	0.0	cerebellar_biased
RET	RET	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.009879767867540601	0.0020408163265306124	0.05582867152624739	0	2	1.0	0.04533132696218489	False	False	0.125	0.0020408163265306124	cerebellar_biased
ROR2	ROR2	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.00021486327043911477	0.020709452532294444	0.054384541184557926	0	3	1.0	0.006815655353197771	False	False	0.125	0.020709452532294444	cerebellar_biased
RORC	RORC	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0008201763379126512	0.007230215090528359	0	0	1.0	0.01922337276925927	False	False	0.125	0.0008201763379126512	cerebellar_biased
SLC2A4	SLC2A4	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0002050440844781628	0.03600709831766115	0	1	1.0	0.01922337276925927	False	False	0.125	0.0002050440844781628	cerebellar_biased
SP5	SP5	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.009879767867540601	0.0	0.33388071956628995	0	2	1.0	0.04533132696218489	False	False	0.125	0.0	cerebellar_biased
TRIP13	TRIP13	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.009879767867540601	0.010867336477342629	0.11438988035289852	0	3	1.0	0.04533132696218489	False	False	0.125	0.010867336477342629	cerebellar_biased
ZBTB12	ZBTB12	genomewide_same_symbol_gene	3	4	0.5	0.875	-0.375	0.9640859218395159	6	12	1.0	0.5	0.5	0.009879767867540601	0.0005465227490094275	0.18574674013347764	0	1	1.0	0.04533132696218489	False	False	0.125	0.0005465227490094275	cerebellar_biased
HIST1H2BL	HIST1H2BL	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5833333333333333	0.41666666666666674	0.02024003890302012	0.0	0.011449911527460574	1	1	1.0	0.09177758626112366	False	False	0.08333333333333348	0.0	cerebellar_biased
MYBPC3	MYBPC3	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.710798493251942	6	12	1.0	0.5833333333333333	0.41666666666666674	0.02024003890302012	0.00303951367781155	0.0037203788177492545	0	0	0.9419173894471936	0.09177758626112366	False	False	0.08333333333333348	0.00303951367781155	cerebellar_biased
SAMD3	SAMD3	genomewide_same_symbol_gene	3	4	0.5	0.8333333333333333	-0.33333333333333326	0.8668100383287587	6	12	1.0	0.5833333333333333	0.41666666666666674	0.02024003890302012	0.7234531772575251	0.03140212491073521	1	1	1.0	0.09177758626112366	False	False	0.08333333333333348	0.03140212491073521	cerebellar_biased
MC5R	MC5R	genomewide_same_symbol_gene	2	2	0.625	0.875	-0.25	0.9487647825701253	5	10	1.0	0.6666666666666666	0.33333333333333337	0.017522562132568843	0.0007043336709724884	0.0007468259895444362	0	0	1.0	0.07981290462997978	False	False	0.08333333333333337	0.0007043336709724884	cerebellar_biased
POU2AF1	POU2AF1	genomewide_same_symbol_gene	2	2	0.625	0.875	-0.25	0.9487647825701253	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.00264280056601412	0.00927309899827243	0	0	1.0	0.04533132696218489	False	False	0.08333333333333337	0.00264280056601412	cerebellar_biased
SPACA1	SPACA1	genomewide_same_symbol_gene	2	2	0.625	0.875	-0.25	0.9487647825701253	6	12	1.0	0.6666666666666666	0.33333333333333337	0.005270873955848547	0.0010223330669155092	0.004975419516432577	0	0	1.0	0.04533132696218489	False	False	0.08333333333333337	0.0010223330669155092	cerebellar_biased
ADPGK	ADPGK	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.1671002672147788	0.11831843885885049	3	3	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.11831843885885049	cerebellar_biased
BACH2	BACH2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.2851952604251935	0.25667193247143444	5	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.25667193247143444	cerebellar_biased
BCAT1	BCAT1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.2031039489816841	0.2405307446087861	5	3	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.2031039489816841	cerebellar_biased
BRCA2	BRCA2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.011500234800934622	0.1087607797923778	1	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.011500234800934622	cerebellar_biased
CCNB2	CCNB2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.006322046697992717	0.21169224261618413	0	2	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.006322046697992717	cerebellar_biased
CDC25B	CDC25B	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.11690983936395177	0.14322164562228898	3	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.11690983936395177	cerebellar_biased
CHRM3	CHRM3	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.10891184902054468	0.06115296297788342	3	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.06115296297788342	cerebellar_biased
CHST2	CHST2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.03543049825256132	0.16274508162616153	4	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.03543049825256132	cerebellar_biased
CIB2	CIB2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.018206028862835812	0.13528726489848575	2	1	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.018206028862835812	cerebellar_biased
CKS1B	CKS1B	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.009925640830741165	0.4277906810991048	3	2	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.009925640830741165	cerebellar_biased
CLSPN	CLSPN	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.09994311141025755	0.11786196269588688	2	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.09994311141025755	cerebellar_biased
CNR1	CNR1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.06028813548183587	0.2400771146259521	4	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.06028813548183587	cerebellar_biased
CNTN2	CNTN2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.09042379025656619	0.3059289572079733	5	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.09042379025656619	cerebellar_biased
DACH1	DACH1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.286991250507734	0.42399825379068423	1	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.286991250507734	cerebellar_biased
DERA	DERA	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.049897245611531325	0.15122810923430813	1	2	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.049897245611531325	cerebellar_biased
DHCR24	DHCR24	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.24183673469387756	0.204395341968163	4	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.204395341968163	cerebellar_biased
EFNA4	EFNA4	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.0	0.09619083883123283	0	2	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.0	cerebellar_biased
EFNA5	EFNA5	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.16204315972248415	0.26655589823939896	2	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.16204315972248415	cerebellar_biased
ELAVL2	ELAVL2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.02381497623255865	0.764506962141353	3	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.02381497623255865	cerebellar_biased
ELAVL4	ELAVL4	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.2724437325097263	0.5828916620491942	3	3	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.2724437325097263	cerebellar_biased
ETHE1	ETHE1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.05094723176849407	0.14501265110830835	4	2	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.05094723176849407	cerebellar_biased
EXT1	EXT1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.4390221866046042	0.14934568134729698	4	2	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.14934568134729698	cerebellar_biased
FBXO30	FBXO30	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.07288945389354029	0.109173689512301	2	3	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.07288945389354029	cerebellar_biased
FDFT1	FDFT1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.2634036678294655	0.5497822661365546	5	3	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.2634036678294655	cerebellar_biased
FOXM1	FOXM1	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.00021486327043911477	0.008564694408879848	0.10164735558523577	0	2	0.9342678907715042	0.006815655353197771	False	False	0.08333333333333326	0.008564694408879848	cerebellar_biased
GALNT7	GALNT7	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.11530365355081956	0.10276748200878566	2	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.10276748200878566	cerebellar_biased
GAP43	GAP43	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.0017167440604175456	0.44233176969783194	0.8164124387359979	5	3	0.9342678907715042	0.01922337276925927	False	False	0.08333333333333326	0.44233176969783194	cerebellar_biased
GPN2	GPN2	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.09975971825334715	0.0746558712608344	3	1	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.0746558712608344	cerebellar_biased
GPRIN3	GPRIN3	genomewide_same_symbol_gene	4	5	0.5833333333333333	1.0	-0.41666666666666674	0.6989025341336178	6	12	1.0	0.5	0.5	0.009879767867540601	0.381000913061718	0.10473348810985483	1	3	0.9342678907715042	0.04533132696218489	False	False	0.08333333333333326	0.10473348810985483	cerebellar_biased
