sample_accession	donor_id	marker_call	marker_confidence	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	26	226	21	0.084070796460177	0.03863172226004085	0.10779810150997625	0.0
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	26	19	13	0.22267206477732793	0.10121457489878542	0.27329859193247985	0.0
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	26	18	14	0.09615384615384616	0.049145299145299144	0.13273858931382576	0.03810093322219275
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	26	37	16	0.06860706860706861	0.032224532224532226	0.09413321160658918	0.0
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	26	25	2	0.1276923076923077	0.05384615384615385	0.15351166733338006	0.0
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	26	1	1	0.07692307692307693	0.038461538461538464	0.11256951061526034	0.11256951061526034
GSM9558425	H390	microglia_candidate	high	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	26	4	1	0.019230769230769232	0.009615384615384616	0.028142377653815085	0.0
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	402	6	6	4.466003316749585	0.6339137645107794	2.141382123769144	2.215160523418603
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	402	9	9	5.017136539524599	0.5	1.9183964522331398	2.119610169934537
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	402	5	5	1.2542288557213932	0.545771144278607	1.3524404646029549	1.4190360592934255
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	402	16	16	1.8003731343283582	0.46284203980099503	1.2984264633483882	1.1309953756628923
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	402	29	29	0.9384113913192658	0.322439526505404	0.8313969057999968	0.5046780918268978
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	402	21	21	3.1750769959725185	0.44859038142620233	1.4679221324710765	1.1984527352126522
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	402	21	21	2.921937929400616	0.431532812129827	1.4593717311896555	1.1984527352126522
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	402	20	20	4.339054726368159	0.47674129353233835	1.791499687512068	1.9972001609379482
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	402	5	5	4.193532338308457	0.5587064676616915	1.9389707494364448	1.6942239457131865
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	402	4	4	5.04912935323383	0.5796019900497512	2.1160116777413824	2.409645224547136
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	402	3	3	0.8349917081260365	0.28109452736318413	0.8395651106642704	0.908669770157249
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	402	1	1	0.8557213930348259	0.36318407960199006	0.9814575911867298	0.9814575911867298
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	402	5	5	2.03681592039801	0.40597014925373137	1.3139283869690874	1.1984527352126522
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	402	1	1	0.4975124378109453	0.2935323383084577	0.6973376949982577	0.6973376949982577
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	402	13	13	2.737849215461156	0.48507462686567165	1.5357790089909718	1.1984527352126522
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	402	21	21	2.921937929400616	0.431532812129827	1.4593717311896555	1.1984527352126522
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	402	8	8	3.2210820895522385	0.3445273631840796	1.3352099047625159	1.0028358249406106
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	402	1	1	0.4975124378109453	0.2935323383084577	0.6973376949982577	0.6973376949982577
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	402	2	2	0.07711442786069653	0.06343283582089553	0.13642606392546697	0.13642606392546697
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	402	11	11	2.7598371777476256	0.38896426956128444	1.3255928716158436	0.6973376949982577
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	402	14	14	1.1888770433546552	0.1261549395877754	0.410350069739323	0.004972035516716648
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	402	13	13	0.6739380022962111	0.21526980482204364	0.5880853683148269	0.1512193111530256
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	402	13	13	0.12169919632606199	0.07041714504401071	0.1687103842866734	0.02725289673041427
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	402	17	17	1.1240854550775534	0.17251975417032486	0.5150498032004681	0.07883033893061087
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	402	18	18	0.4429242675511332	0.13819789939192922	0.375817339916908	0.03589700457493964
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	402	17	17	1.1240854550775534	0.17251975417032486	0.5150498032004681	0.07883033893061087
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	402	10	10	0.19850746268656716	0.10323383084577113	0.24999561134317064	0.05896720081606606
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	402	1	1	0.4975124378109453	0.2935323383084577	0.6973376949982577	0.6973376949982577
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	402	1	1	0.009950248756218905	0.009950248756218905	0.019851319738930485	0.019851319738930485
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	402	2	2	0.6281094527363185	0.24378109452736318	0.6553839655918984	0.6553839655918984
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	402	7	7	0.10270078180525942	0.07640369580668087	0.16704812321556847	0.08325839888496835
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	402	1	1	0.009950248756218905	0.009950248756218905	0.019851319738930485	0.019851319738930485
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	402	2	2	0.6281094527363185	0.24378109452736318	0.6553839655918984	0.6553839655918984
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	402	1	1	0.009950248756218905	0.009950248756218905	0.019851319738930485	0.019851319738930485
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	402	21	21	0.17720919213456526	0.09618573797678275	0.23112690138624567	0.08325839888496835
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	402	2	2	0.07711442786069653	0.06343283582089553	0.13642606392546697	0.13642606392546697
GSM9558425	H390	oligodendrocyte_candidate	high	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	402	50	50	1.864726368159204	0.24741293532338307	0.7794716878011166	0.22172327957386004
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	402	79	6	0.12966811512059953	0.05330940235531205	0.16579586053744516	0.10464655290440794
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	402	135	6	0.21885019347705917	0.08704625023032983	0.2649308111736033	0.16083287415375175
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	402	3	2	0.26451077943615253	0.1144278606965174	0.34428300155706726	0.37596889534214434
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	402	6	4	0.16500829187396351	0.06965174129353234	0.2184679536044256	0.18945191497366404
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	402	81	9	0.10042380689146858	0.041551501750506724	0.13040624615127724	0.06619068235988547
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	402	61	8	0.20385776037843567	0.0676127558926678	0.21970556988720905	0.08548782657405249
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	402	4	3	0.26741293532338306	0.1044776119402985	0.33358576188366007	0.3904419506990758
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	proximal_10kb	402	11	4	0.06648575305291723	0.033921302578019	0.09738079340850732	0.0974969776095419
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	distal_100kb	402	70	7	0.2791044776119403	0.10053304904051172	0.31235617940809657	0.1665409483769646
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_body_overlap	402	8	3	0.9216417910447762	0.2652363184079602	0.8672414263135952	1.0567865580397586
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_edge_2kb	402	6	4	0.5514096185737977	0.21102819237147596	0.6320957831975932	0.5256730727305818
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 3 broad both-screen mechanism support	proximal_10kb	402	7	4	0.09914712153518124	0.05081734186211798	0.14311553072771677	0.10696943432054762
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	distal_100kb	402	250	16	0.22743283582089552	0.08614925373134327	0.2673075616569823	0.1543290639841991
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_body_overlap	402	93	15	0.35786123147702353	0.1242978655111539	0.38796729995239176	0.20095975819262588
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_edge_2kb	402	12	11	0.5126451077943616	0.1726782752902156	0.5488416634233694	0.4276039561725967
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 4 screen-specific mechanism support	proximal_10kb	402	30	14	0.18225538971807628	0.07437810945273632	0.2276216343992167	0.17295886058048754
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	distal_100kb	402	351	29	0.22260492409746144	0.08361327266799903	0.2608156188717852	0.13985646841986474
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_body_overlap	402	40	28	0.8736940298507463	0.24129353233830844	0.8004698091896667	0.8802600207708196
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_edge_2kb	402	10	9	0.404228855721393	0.154726368159204	0.4761731889220111	0.39269651172552134
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	Tier 5 exploratory non-identical ortholog	proximal_10kb	402	19	11	0.2915684734223619	0.10290652003142184	0.3161450154842562	0.20006883678869625
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	deep_neural_progenitor	distal_100kb	402	8	1	0.24875621890547264	0.08333333333333333	0.272458569713236	0.09141548267037992
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	deep_neural_progenitor	proximal_10kb	402	1	1	0.06716417910447761	0.03233830845771144	0.09734313876670736	0.09734313876670736
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_morphology	distal_100kb	402	323	18	0.19897416940067464	0.07501963864886095	0.23554370250739243	0.14414859321618875
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_body_overlap	402	215	19	0.1663311350225616	0.0616452620617841	0.19580497675629435	0.0879753887631072
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_morphology	gene_edge_2kb	402	16	13	0.39536691542288555	0.15143034825870647	0.4723030834862186	0.45318136355942695
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_morphology	proximal_10kb	402	35	17	0.20298507462686569	0.07476901208244491	0.2311580696166198	0.1307447880686089
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	distal_100kb	402	311	20	0.1895506390875206	0.07207531474460495	0.227088650158493	0.13893562638304002
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_body_overlap	402	122	18	0.18134736155289127	0.06579805888589838	0.21157064837471315	0.10937196448525624
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	gene_edge_2kb	402	16	12	0.4860074626865672	0.16651119402985076	0.533626738111292	0.5256730727305818
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_neurite_synapse_construction	proximal_10kb	402	34	14	0.24173251390108283	0.09057652911911034	0.2825641992664401	0.19587531587919
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_synaptic_excitability	distal_100kb	402	282	20	0.1831092763134681	0.06854909847923503	0.21686707951964038	0.12338040672269415
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_body_overlap	402	83	18	0.3245219684708985	0.10109093088773002	0.33382764593807546	0.13261119550721612
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_synaptic_excitability	gene_edge_2kb	402	13	10	0.40221967087638727	0.1356678147722924	0.44212856325536365	0.37596889534214434
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	downstream_synaptic_excitability	proximal_10kb	402	31	12	0.19065960519980743	0.07438613384689456	0.2359047729862784	0.16555507414422282
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	hindbrain_rhombic_lip_pattern	distal_100kb	402	6	1	0.4469320066334992	0.13640132669983415	0.4544153704095912	0.1894134384515379
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	distal_100kb	402	84	5	0.17273750296138357	0.06512082444918266	0.20573880288596755	0.11639078595144153
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_body_overlap	402	96	5	0.1978389303482587	0.08232276119402986	0.24950518440319502	0.16468316120890505
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	gene_edge_2kb	402	2	2	0.4539800995024876	0.1691542288557214	0.5357064619987595	0.5357064619987595
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	ConstructionBalance	shared_postmitotic_granule_maturation	proximal_10kb	402	10	5	0.29950248756218906	0.09825870646766169	0.31457279902156376	0.19587531587919
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	distal_100kb	402	63	4	0.14775329700702836	0.059425096738529574	0.18645972120378895	0.11639344050625942
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_body_overlap	402	95	4	0.19489395129615084	0.08088504844200052	0.24466072288227914	0.16083287415375175
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	gene_edge_2kb	402	2	1	0.195273631840796	0.08582089552238806	0.2613025253736939	0.2613025253736939
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 1 core convergent program	proximal_10kb	402	4	3	0.1722636815920398	0.07587064676616916	0.23187795504188444	0.18945191497366404
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	402	11	3	0.07213930348258707	0.028267752148349166	0.093726809569417	0.04433925834062168
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	402	50	2	0.09870646766169154	0.041741293532338304	0.1298675146882057	0.08057862644424087
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_edge_2kb	402	1	1	0.029850746268656716	0.014925373134328358	0.04433925834062168	0.04433925834062168
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	distal_100kb	402	17	1	0.0800409716125256	0.0357038337723149	0.10963982444773979	0.05883176662649976
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_edge_2kb	402	2	1	0.4266169154228856	0.17039800995024876	0.5256730727305818	0.5256730727305818
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	proximal_10kb	402	2	1	0.04477611940298508	0.02487562189054726	0.06833515634480097	0.06833515634480097
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	distal_100kb	402	59	4	0.13234674087191164	0.055105826798212326	0.17000816646704106	0.10247210198765135
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_body_overlap	402	20	4	0.21007462686567163	0.07412935323383085	0.24509182743608546	0.1443176643687344
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_edge_2kb	402	3	3	0.6575456053067993	0.21724709784411278	0.7220727367589691	0.7026747159352412
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	proximal_10kb	402	10	3	0.15422885572139303	0.07114427860696518	0.21060379594635098	0.1945451858921983
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	distal_100kb	402	26	1	0.12734404898584004	0.0539609644087256	0.16467714149213536	0.07840397168564746
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_body_overlap	402	1	1	1.6393034825870647	0.30845771144278605	1.2789727614377482	1.2789727614377482
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	dentate_fate_wnt_prox1	proximal_10kb	402	7	1	0.3251599147121535	0.12899786780383796	0.4026230854303977	0.42883550470105236
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	distal_100kb	402	220	12	0.1805291723202171	0.07130257801899594	0.2216418609801587	0.14414859321618875
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_body_overlap	402	78	12	0.17888123485138413	0.06531445337415487	0.20880786871376644	0.10937196448525624
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	gene_edge_2kb	402	10	8	0.46268656716417916	0.17213930348258705	0.5376752925777035	0.6085850284537546
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_morphology	proximal_10kb	402	23	10	0.21793207873675105	0.08284663638330088	0.2532216396116941	0.1915793403466
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	distal_100kb	402	311	20	0.1895506390875206	0.07207531474460495	0.227088650158493	0.13893562638304002
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_body_overlap	402	122	18	0.18134736155289127	0.06579805888589838	0.21157064837471315	0.10937196448525624
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_edge_2kb	402	16	12	0.4860074626865672	0.16651119402985076	0.533626738111292	0.5256730727305818
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_neurite_synapse_construction	proximal_10kb	402	34	14	0.24173251390108283	0.09057652911911034	0.2825641992664401	0.19587531587919
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	distal_100kb	402	91	8	0.21136077852495763	0.07394346946585752	0.24025671190831216	0.12347871194394361
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_body_overlap	402	44	6	0.185719131614654	0.06665535956580732	0.21646830322820954	0.10911151003023495
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	gene_edge_2kb	402	6	4	0.5248756218905473	0.15713101160862356	0.5268791473339395	0.4253777399454448
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	downstream_synaptic_excitability	proximal_10kb	402	11	4	0.2914970601537766	0.10673903211216644	0.3439168239990909	0.28795020185087583
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	distal_100kb	402	26	1	0.12734404898584004	0.0539609644087256	0.16467714149213536	0.07840397168564746
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_body_overlap	402	1	1	1.6393034825870647	0.30845771144278605	1.2789727614377482	1.2789727614377482
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	medial_pallium_dentate_lineage	proximal_10kb	402	7	1	0.3251599147121535	0.12899786780383796	0.4026230854303977	0.42883550470105236
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	distal_100kb	402	25	2	0.2902487562189055	0.09920398009950249	0.31938094184468363	0.19042035700155177
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_body_overlap	402	1	1	1.1019900497512438	0.2810945273631841	1.023979066101337	1.023979066101337
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_neurogenic_niche_state	proximal_10kb	402	4	1	0.36629353233830847	0.12251243781094527	0.40701181781033974	0.29262160707941937
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	distal_100kb	402	199	11	0.21263031575789396	0.08038950973774345	0.25393080007048086	0.16778472947149192
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_body_overlap	402	148	10	0.229511227645556	0.09020774505849131	0.2810803239074405	0.19400081580059664
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_edge_2kb	402	4	4	0.5466417910447761	0.18221393034825872	0.5836519695650244	0.5357064619987595
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	EpigenomicCompatibility	shared_postmitotic_granule_maturation	proximal_10kb	402	33	10	0.27438564751997585	0.10093472033770541	0.3213711917843623	0.2355204332580932
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	distal_100kb	402	8	1	0.24875621890547264	0.08333333333333333	0.272458569713236	0.09141548267037992
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	Tier 3 broad both-screen mechanism support	proximal_10kb	402	1	1	0.06716417910447761	0.03233830845771144	0.09734313876670736	0.09734313876670736
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	402	6	1	0.4469320066334992	0.13640132669983415	0.4544153704095912	0.1894134384515379
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	402	97	12	0.15787044160640099	0.06372775298763912	0.19802206483736717	0.11869493749453866
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	402	82	9	0.2260344618371557	0.08566921490110423	0.2637108915773473	0.1529663616621521
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	402	8	6	0.16946517412935325	0.0693407960199005	0.21788499789844726	0.18706459940327752
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	402	16	8	0.1615360696517413	0.06840796019900498	0.21163245257518826	0.16143439041538332
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	402	197	13	0.21268025355456222	0.08131929186554537	0.2533256004392005	0.1466361554052435
GSM9558425	H390	oligodendrocyte_candidate	high	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	402	16	6	0.6828358208955224	0.21066542288557213	0.6992166434839547	0.5616990262075228
