asset_id	path	subject	session	size_bytes	size_gb	created	modified	local_path	local_exists
0b4f40f9-36ff-484d-ad4c-fb4032b1684b	sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150730_behavior+ecephys.nwb	YutaMouse39	YutaMouse39-150730	14687625985	14.687625985	2021-07-01T20:14:27.004476Z	2021-08-05T18:44:13.205875Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150730_behavior+ecephys.nwb	False
d12350c4-255d-4221-bf27-768062ac59f3	sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150731_behavior+ecephys.nwb	YutaMouse39	YutaMouse39-150731	14892359409	14.892359409	2021-07-01T20:14:28.940275Z	2021-08-05T18:44:13.355876Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150731_behavior+ecephys.nwb	False
948ca34c-bb06-4e0a-a31a-71c1108d1776	sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56b160914_behavior+ecephys.nwb	YutaMouse56	YutaMouse56b160914	14901355308	14.901355308	2021-07-01T20:15:45.728377Z	2021-08-05T18:44:15.767323Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56b160914_behavior+ecephys.nwb	False
419406bb-13c3-4f3f-b9f7-73edddf121d6	sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160901_behavior+ecephys.nwb	YutaMouse55	YutaMouse55-160901	15047051104	15.047051104	2021-07-01T20:15:10.233303Z	2021-08-05T18:44:15.013912Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse55/sub-YutaMouse55_ses-YutaMouse55-160901_behavior+ecephys.nwb	False
e7a983ff-7d03-4eef-a625-4cf3cc61a0bc	sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140324_behavior+ecephys.nwb	YutaMouse20	YutaMouse20-140324	15090018364	15.090018364	2021-07-01T20:14:19.268656Z	2021-08-05T18:44:12.567141Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140324_behavior+ecephys.nwb	False
98c47e6a-f567-4cbd-b3b1-25d7dc1f0238	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150831_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150831	15189050238	15.189050238	2021-07-01T20:14:33.664411Z	2021-08-05T18:44:13.773172Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150831_behavior+ecephys.nwb	False
ab5ccc11-9510-4fc1-bf80-50f59d5dfad4	sub-YutaMouse51/sub-YutaMouse51_ses-YutaMouse51-160516_behavior+ecephys.nwb	YutaMouse51	YutaMouse51-160516	15541577437	15.541577437	2021-07-01T20:15:07.831943Z	2021-08-05T18:44:14.975101Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse51/sub-YutaMouse51_ses-YutaMouse51-160516_behavior+ecephys.nwb	False
80f48a47-35f4-4231-8225-5e5ea799a746	sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160305_behavior+ecephys.nwb	YutaMouse45	YutaMouse45-160305	15552668572	15.552668572	2021-07-01T20:16:12.530505Z	2021-08-05T18:44:16.268094Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160305_behavior+ecephys.nwb	False
cba198ed-b64f-4179-909c-81d97c570338	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151104_behavior+ecephys.nwb	YutaMouse42	YutaMouse42-151104	15654592197	15.654592197	2021-07-01T20:14:37.450826Z	2021-08-05T18:44:14.110523Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151104_behavior+ecephys.nwb	False
711565ac-4fb0-4ce2-a4f0-391cadb02946	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151109_ecephys.nwb	YutaMouse42	YutaMouse42-151109	15744415286	15.744415286	2021-07-01T20:14:39.393107Z	2021-08-05T18:44:14.223419Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151109_ecephys.nwb	False
57e67f2d-4329-46b9-b888-a52859688131	sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150803_behavior+ecephys.nwb	YutaMouse39	YutaMouse39-150803	16026696202	16.026696202	2021-07-01T20:14:31.317852Z	2021-08-05T18:44:13.582616Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse39/sub-YutaMouse39_ses-YutaMouse39-150803_behavior+ecephys.nwb	False
f0854ae0-5fe4-4e64-807e-2a6b549b1751	sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160912_behavior+ecephys.nwb	YutaMouse56	YutaMouse56-160912	16293503967	16.293503967	2021-07-01T20:15:34.884793Z	2021-08-05T18:44:15.535981Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160912_behavior+ecephys.nwb	False
6cbbf4d8-7101-44f7-8d5a-f6a88bfdd3b2	sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160301_behavior+ecephys.nwb	YutaMouse45	YutaMouse45-160301	16294389204	16.294389204	2021-07-01T20:16:10.140812Z	2021-08-05T18:44:16.230510Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160301_behavior+ecephys.nwb	False
ddeb7e19-3e09-4365-90b4-b50fd7180fcd	sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160302_behavior+ecephys.nwb	YutaMouse45	YutaMouse45-160302	16475843877	16.475843877	2021-07-01T20:16:07.841441Z	2021-08-05T18:44:16.193299Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse45/sub-YutaMouse45_ses-YutaMouse45-160302_behavior+ecephys.nwb	False
3c368f75-0728-4e60-92de-d907c5fe2ef4	sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140325_behavior+ecephys.nwb	YutaMouse20	YutaMouse20-140325	17250047255	17.250047255	2021-07-01T20:14:18.699248Z	2021-08-05T18:44:12.528225Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140325_behavior+ecephys.nwb	False
9c6ef43b-db79-4a6b-857c-f1826b9312f1	sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150611_behavior+ecephys.nwb	YutaMouse37	YutaMouse37-150611	17395719623	17.395719623	2021-07-01T20:14:23.460370Z	2021-08-05T18:44:12.945135Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse37/sub-YutaMouse37_ses-YutaMouse37-150611_behavior+ecephys.nwb	False
15175437-cb61-4641-9ad1-ba7eff236d52	sub-YutaMouse51/sub-YutaMouse51_ses-YutaMouse51-160515_behavior+ecephys.nwb	YutaMouse51	YutaMouse51-160515	17408240179	17.408240179	2021-07-01T20:15:03.327756Z	2021-08-05T18:44:14.863163Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse51/sub-YutaMouse51_ses-YutaMouse51-160515_behavior+ecephys.nwb	False
9515a951-b92b-4ecc-b16f-01b0f9679f56	sub-YutaMouse38/sub-YutaMouse38_ses-YutaMouse38-150709_behavior+ecephys.nwb	YutaMouse38	YutaMouse38-150709	17957345081	17.957345081	2021-07-01T20:14:26.546483Z	2021-08-05T18:44:13.168884Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse38/sub-YutaMouse38_ses-YutaMouse38-150709_behavior+ecephys.nwb	False
69660587-e87a-4d85-897f-989ffd019ca2	sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140328_behavior+ecephys.nwb	YutaMouse20	YutaMouse20-140328	18364048064	18.364048064	2021-07-01T20:14:19.725566Z	2021-08-05T18:44:12.604892Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse20/sub-YutaMouse20_ses-YutaMouse20-140328_behavior+ecephys.nwb	False
c7bcabd8-509e-4a95-894e-497d0c81f3a9	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150219_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150219	19555288402	19.555288402	2021-07-01T20:14:20.635268Z	2021-08-10T06:19:54.278387Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150219_behavior+ecephys.nwb	False
ab170753-e4ed-4709-b17b-a3d3d2a046ec	sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161006_behavior+ecephys.nwb	YutaMouse57	YutaMouse57-161006	19596563544	19.596563544	2021-07-01T20:15:51.842108Z	2021-08-05T18:44:15.881920Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161006_behavior+ecephys.nwb	False
53d8a7ab-8219-40e9-b9b5-3676e302e96c	sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160913_behavior+ecephys.nwb	YutaMouse56	YutaMouse56-160913	19897230518	19.897230518	2021-07-01T20:15:44.142771Z	2021-08-05T18:44:15.728981Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160913_behavior+ecephys.nwb	False
1a9f930c-69e4-4ca0-a613-ac0be1c67561	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151113_behavior+ecephys.nwb	YutaMouse42	YutaMouse42-151113	20253934438	20.253934438	2021-07-01T20:14:41.295015Z	2021-08-05T18:44:14.401545Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151113_behavior+ecephys.nwb	False
91757b06-c39d-419a-a1b5-91b150bdc1ff	sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161013_behavior+ecephys.nwb	YutaMouse57	YutaMouse57-161013	22464933127	22.464933127	2021-07-01T20:15:59.415129Z	2021-08-05T18:44:16.038862Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161013_behavior+ecephys.nwb	False
f8f82868-f064-47b3-9c26-d18a5aa016c9	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150220_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150220	22887043393	22.887043393	2021-07-01T20:14:21.083992Z	2021-08-05T18:44:12.753751Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150220_behavior+ecephys.nwb	False
b09a0bf5-da9d-4ee2-b327-533b9929c82f	sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161010_behavior+ecephys.nwb	YutaMouse57	YutaMouse57-161010	23365159361	23.365159361	2021-07-01T20:16:01.468848Z	2021-08-05T18:44:16.078944Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161010_behavior+ecephys.nwb	False
c2ba1866-1bbd-4769-8ef1-674bb61bb282	sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161011_behavior+ecephys.nwb	YutaMouse57	YutaMouse57-161011	24344201219	24.344201219	2021-07-01T20:16:03.386703Z	2021-08-05T18:44:16.117564Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161011_behavior+ecephys.nwb	False
6a247c72-f995-40e6-aff6-0cfcb445a4f0	sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160911_behavior+ecephys.nwb	YutaMouse56	YutaMouse56-160911	24348447298	24.348447298	2021-07-01T20:15:42.537717Z	2021-08-05T18:44:15.691349Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse56/sub-YutaMouse56_ses-YutaMouse56-160911_behavior+ecephys.nwb	False
41efe5ff-0919-4c7b-a3f1-ceaf368bd0c7	sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54b160701_behavior+ecephys.nwb	YutaMouse54	YutaMouse54b160701	25741044089	25.741044089	2021-07-01T20:16:19.920752Z	2021-08-05T18:44:16.456858Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54b160701_behavior+ecephys.nwb	False
c725a603-8864-4080-b2e7-938f3e60e09d	sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161007_behavior+ecephys.nwb	YutaMouse57	YutaMouse57-161007	27251196628	27.251196628	2021-07-01T20:15:57.202519Z	2021-08-05T18:44:15.999959Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse57/sub-YutaMouse57_ses-YutaMouse57-161007_behavior+ecephys.nwb	False
a2df6cef-04b4-4002-99d0-f5257a05019e	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150226_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150226	27482210179	27.482210179	2021-07-01T20:14:22.095307Z	2021-08-05T18:44:12.831404Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150226_behavior+ecephys.nwb	False
2f69598c-413a-41a8-93f2-39f5a092da7f	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150221_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150221	28923100908	28.923100908	2021-07-01T20:14:21.647400Z	2021-08-05T18:44:12.793482Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150221_behavior+ecephys.nwb	False
b7951afa-b843-471e-80d1-cb7293f3a6c5	sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54b160702_behavior+ecephys.nwb	YutaMouse54	YutaMouse54b160702	30437695176	30.437695176	2021-07-01T20:15:14.206940Z	2021-08-05T18:44:15.089857Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54b160702_behavior+ecephys.nwb	False
1ac9bcd4-8f54-4673-8f8a-6950873b373c	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150902_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150902	54323714705	54.323714705	2021-07-01T20:14:34.551809Z	2021-08-10T06:20:00.560851Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150902_behavior+ecephys.nwb	False
4da1ebe5-ad9c-4526-88bc-12e6c61c5988	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151105_behavior+ecephys.nwb	YutaMouse42	YutaMouse42-151105	54492645966	54.492645966	2021-07-01T20:14:39.808977Z	2021-08-05T18:44:14.260880Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151105_behavior+ecephys.nwb	False
7374f7d4-673b-4a35-ad31-60005790949e	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150911_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150911	56267836963	56.267836963	2021-07-01T20:14:38.993227Z	2021-08-05T18:44:14.186202Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150911_behavior+ecephys.nwb	False
06cdaf32-1e4d-4a42-8d50-982e1a89fa5d	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151111_ecephys.nwb	YutaMouse42	YutaMouse42-151111	59738763690	59.73876369	2021-07-01T20:14:44.208282Z	2021-08-05T18:44:14.477925Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151111_ecephys.nwb	False
12b55dd5-9222-45a0-a44b-16937595d1bb	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150908_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150908	61510864725	61.510864725	2021-07-01T20:14:34.090509Z	2021-08-05T18:44:13.811454Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150908_behavior+ecephys.nwb	False
5991fdd8-cdfd-4a87-8133-0ded7a4d9250	sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54-160701_behavior+ecephys.nwb	YutaMouse54	YutaMouse54-160701	62533237006	62.533237006	2021-07-01T20:15:27.006363Z	2021-08-05T18:44:15.384116Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54-160701_behavior+ecephys.nwb	False
efd80f1a-fd8f-4e63-a935-37e66a694860	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151108_behavior+ecephys.nwb	YutaMouse42	YutaMouse42-151108	63966803088	63.966803088	2021-07-01T20:14:40.272335Z	2021-08-10T06:20:02.814530Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151108_behavior+ecephys.nwb	False
2a4d70e1-1ae2-4f85-abca-122eb5b86566	sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54-160702_behavior+ecephys.nwb	YutaMouse54	YutaMouse54-160702	67152295841	67.152295841	2021-07-01T20:15:31.567621Z	2021-08-05T18:44:15.461522Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse54/sub-YutaMouse54_ses-YutaMouse54-160702_behavior+ecephys.nwb	False
8a93d6a8-d95c-4111-b7a2-4f3a43339f06	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151110_ecephys.nwb	YutaMouse42	YutaMouse42-151110	68605791389	68.605791389	2021-07-01T20:14:48.420977Z	2021-08-10T06:20:03.977581Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151110_ecephys.nwb	False
a9680397-a7dc-4629-8cfa-7c22a3eef54a	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150910_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150910	71128754358	71.128754358	2021-07-01T20:14:37.011008Z	2021-08-05T18:44:14.071988Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150910_behavior+ecephys.nwb	False
a06b4781-33af-4d19-9e91-323392bc4fb9	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150909_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150909	78200708230	78.20070823	2021-07-01T20:14:36.584946Z	2021-08-05T18:44:14.034055Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150909_behavior+ecephys.nwb	False
0b7beb97-741d-41fa-b406-d2a738ef6970	sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151112_behavior+ecephys.nwb	YutaMouse42	YutaMouse42-151112	81040768373	81.040768373	2021-07-01T20:14:59.989354Z	2021-08-05T18:44:14.787581Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse42/sub-YutaMouse42_ses-YutaMouse42-151112_behavior+ecephys.nwb	False
1740f58f-ea9b-426b-b661-9611cfc66106	sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150903_behavior+ecephys.nwb	YutaMouse41	YutaMouse41-150903	81571767740	81.57176774	2021-07-01T20:14:36.151638Z	2021-08-05T18:44:13.996850Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse41/sub-YutaMouse41_ses-YutaMouse41-150903_behavior+ecephys.nwb	False
5472e45e-b552-4e54-bf0e-84ee7f5117ef	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150225_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150225	97467147698	97.467147698	2021-07-01T20:14:24.904030Z	2021-08-05T18:44:13.057358Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150225_behavior+ecephys.nwb	False
8b55999c-df42-45dc-9e72-777298d64e02	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150223_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150223	143508573281	143.508573281	2021-07-01T20:14:27.931692Z	2021-08-05T18:44:13.279194Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150223_behavior+ecephys.nwb	False
c5161af8-97fe-43b5-8926-eb3b2a5805b7	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150224_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150224	143800359068	143.800359068	2021-07-01T20:14:28.369351Z	2021-08-05T18:44:13.317078Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150224_behavior+ecephys.nwb	False
29ba1aaf-9091-469a-b331-6b8ab818b5a6	sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150222_behavior+ecephys.nwb	YutaMouse33	YutaMouse33-150222	160536501381	160.536501381	2021-07-01T20:14:29.395413Z	2021-08-10T06:20:14.555934Z	/Users/jili/Desktop/codex_play/Hippocanpus&Cerebellum/External_Data/DANDI/000003/sub-YutaMouse33/sub-YutaMouse33_ses-YutaMouse33-150222_behavior+ecephys.nwb	False
