dataset	sample	group	panel	gene	source_gene_symbol	format	observations	nonzero_observations	detection_fraction	total_expression	mean_all_observations	mean_nonzero_observations	source_path
GSE95752	C1_all_cells	DG09	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	110	17	0.154545	21	0.190909	1.23529	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG17	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	155	10	0.0645161	10	0.0645161	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG12	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	85	7	0.0823529	9	0.105882	1.28571	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG08	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	118	18	0.152542	21	0.177966	1.16667	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG22	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	119	15	0.12605	35	0.294118	2.33333	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG18	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	76	9	0.118421	9	0.118421	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG21	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	136	15	0.110294	15	0.110294	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG25	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	94	11	0.117021	12	0.12766	1.09091	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG19	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	87	12	0.137931	17	0.195402	1.41667	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG10	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	75	7	0.0933333	11	0.146667	1.57143	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG16	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	53	1	0.0188679	1	0.0188679	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG06	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	42	5	0.119048	6	0.142857	1.2	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG13	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	79	8	0.101266	14	0.177215	1.75	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG20	cerebellar_identity	Etv1	Etv1	wide_gene_by_observation_table	129	8	0.0620155	13	0.100775	1.625	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	all	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	2303	1577	0.684759	5235	2.27312	3.31959	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG03	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	39	21	0.538462	64	1.64103	3.04762	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG04	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	58	44	0.758621	152	2.62069	3.45455	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG23	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	120	90	0.75	274	2.28333	3.04444	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG24	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	132	110	0.833333	411	3.11364	3.73636	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG15	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	132	90	0.681818	238	1.80303	2.64444	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DC12	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	40	25	0.625	94	2.35	3.76	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG11	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	121	70	0.578512	184	1.52066	2.62857	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG07	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	118	85	0.720339	311	2.63559	3.65882	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG05	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	126	102	0.809524	337	2.6746	3.30392	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG14	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	59	46	0.779661	120	2.0339	2.6087	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG09	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	110	76	0.690909	187	1.7	2.46053	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG17	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	155	79	0.509677	223	1.43871	2.82278	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG12	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	85	51	0.6	115	1.35294	2.2549	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG08	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	118	83	0.70339	280	2.37288	3.37349	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG22	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	119	103	0.865546	431	3.62185	4.18447	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG18	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	76	30	0.394737	54	0.710526	1.8	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG21	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	136	105	0.772059	358	2.63235	3.40952	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG25	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	94	75	0.797872	289	3.07447	3.85333	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG19	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	87	44	0.505747	131	1.50575	2.97727	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG10	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	75	41	0.546667	84	1.12	2.04878	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG16	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	53	21	0.396226	76	1.43396	3.61905	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG06	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	42	28	0.666667	88	2.09524	3.14286	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG13	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	79	47	0.594937	138	1.74684	2.93617	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG20	morphogenesis_cytoskeleton	Dpysl2	Dpysl2	wide_gene_by_observation_table	129	111	0.860465	596	4.62016	5.36937	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	all	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	2303	35	0.0151976	37	0.016066	1.05714	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG03	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	39	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG04	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	58	1	0.0172414	1	0.0172414	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG23	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	120	3	0.025	3	0.025	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG24	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	132	4	0.030303	6	0.0454545	1.5	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG15	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	132	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DC12	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	40	1	0.025	1	0.025	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG11	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	121	2	0.0165289	2	0.0165289	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG07	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	118	5	0.0423729	5	0.0423729	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG05	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	126	2	0.015873	2	0.015873	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG14	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	59	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG09	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	110	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG17	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	155	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG12	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	85	1	0.0117647	1	0.0117647	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG08	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	118	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG22	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	119	1	0.00840336	1	0.00840336	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG18	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	76	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG21	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	136	6	0.0441176	6	0.0441176	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG25	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	94	4	0.0425532	4	0.0425532	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG19	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	87	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG10	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	75	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG16	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	53	1	0.0188679	1	0.0188679	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG06	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	42	1	0.0238095	1	0.0238095	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG13	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	79	2	0.0253165	2	0.0253165	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG20	dentate_identity	Egr3	Egr3	wide_gene_by_observation_table	129	1	0.00775194	1	0.00775194	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	all	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	2303	97	0.042119	108	0.0468954	1.1134	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG03	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	39	1	0.025641	2	0.0512821	2	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG04	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	58	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG23	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	120	4	0.0333333	5	0.0416667	1.25	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG24	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	132	4	0.030303	4	0.030303	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG15	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	132	3	0.0227273	3	0.0227273	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DC12	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	40	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG11	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	121	9	0.0743802	11	0.0909091	1.22222	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG07	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	118	3	0.0254237	4	0.0338983	1.33333	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG05	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	126	4	0.031746	5	0.0396825	1.25	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG14	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	59	1	0.0169492	1	0.0169492	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG09	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	110	1	0.00909091	1	0.00909091	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG17	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	155	7	0.0451613	7	0.0451613	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG12	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	85	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG08	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	118	3	0.0254237	3	0.0254237	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG22	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	119	9	0.0756303	10	0.0840336	1.11111	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG18	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	76	12	0.157895	12	0.157895	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG21	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	136	7	0.0514706	8	0.0588235	1.14286	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG25	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	94	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG19	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	87	17	0.195402	20	0.229885	1.17647	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG10	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	75	3	0.04	3	0.04	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG16	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	53	0	0	0	0	0	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG06	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	42	2	0.047619	2	0.047619	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG13	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	79	1	0.0126582	1	0.0126582	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG20	cerebellar_identity	Zic2	Zic2	wide_gene_by_observation_table	129	6	0.0465116	6	0.0465116	1	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	all	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	2303	2045	0.887972	16809	7.29874	8.21956	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG03	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	39	33	0.846154	288	7.38462	8.72727	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG04	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	58	55	0.948276	517	8.91379	9.4	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG23	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	120	114	0.95	886	7.38333	7.77193	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG24	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	132	123	0.931818	1078	8.16667	8.76423	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG15	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	132	119	0.901515	681	5.15909	5.72269	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DC12	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	40	38	0.95	297	7.425	7.81579	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG11	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	121	108	0.892562	555	4.58678	5.13889	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG07	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	118	108	0.915254	960	8.13559	8.88889	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG05	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	126	116	0.920635	1301	10.3254	11.2155	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG14	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	59	55	0.932203	405	6.86441	7.36364	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG09	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	110	98	0.890909	828	7.52727	8.44898	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG17	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	155	137	0.883871	1039	6.70323	7.58394	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG12	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	85	68	0.8	427	5.02353	6.27941	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG08	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	118	115	0.974576	1370	11.6102	11.913	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG22	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	119	114	0.957983	1116	9.37815	9.78947	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG18	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	76	37	0.486842	95	1.25	2.56757	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG21	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	136	132	0.970588	1221	8.97794	9.25	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG25	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	94	89	0.946809	1139	12.117	12.7978	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG19	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	87	61	0.701149	302	3.47126	4.95082	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG10	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	75	61	0.813333	389	5.18667	6.37705	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG16	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	53	25	0.471698	126	2.37736	5.04	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
GSE95752	C1_all_cells	DG06	metabolic_proteomic_validation	Cox6c	Cox6c	wide_gene_by_observation_table	42	41	0.97619	343	8.16667	8.36585	External_Data/GEO/GSE95752/GSE95752_C1_expression_data.tab.gz
