selected_feature_index	feature_index	gene	selection_reason	max_feature_score	GSE185277	GSE185553	GSE186538	is_marker_panel_gene	present_in_gse268609	gse268609_feature_id	gse268609_feature_name	source_matrix_row_1based	n_matching_gene_rows
525	525	TMEM117	high_information_gene	10.922409578048589	0.1176306324419721	0.2431417491225736	0.8714878223719088	False	True	ENSG00000139173	TMEM117	21560.0	1
526	526	ASH1L	high_information_gene	10.922350880402652	0.2584277193217613	0.402224518822458	0.887329653537905	False	True	ENSG00000116539	ASH1L	2154.0	1
527	527	RALGPS2	high_information_gene	10.920391670378272	0.1459911087281906	0.2138771500782776	0.8757601272336046	False	True	ENSG00000116191	RALGPS2	2540.0	1
528	528	PHF14	high_information_gene	10.91763071180128	0.2195116502468556	0.3238854383038811	0.8797517697321233	False	True	ENSG00000106443	PHF14	13169.0	1
529	529	SH3GL3	high_information_gene	10.912414488796443	0.1893193038893729	0.3423241821772452	0.8766332990301556	False	True	ENSG00000140600	SH3GL3	26169.0	1
530	530	IMMP2L	high_information_gene	10.910426673332486	0.1699506288675915	0.3397149259687503	0.8585773536657623	False	True	ENSG00000184903	IMMP2L	14111.0	1
531	531	SSH2	high_information_gene	10.90575991442262	0.1997855371623886	0.3380777456026358	0.8782549037951789	False	True	ENSG00000141298	SSH2	28748.0	1
532	532	ANO3	high_information_gene	10.900488199678584	0.1189821951165024	0.1698267658525105	0.8733277200860697	False	True	ENSG00000134343	ANO3	19402.0	1
533	533	LRBA	high_information_gene	10.90022367808498	0.1427629962245604	0.3035230075003325	0.8764150060810179	False	True	ENSG00000198589	LRBA	9048.0	1
534	534	ZCCHC7	high_information_gene	10.89713410292694	0.1747983825927663	0.3377196123975483	0.870895312938535	False	True	ENSG00000147905	ZCCHC7	16545.0	1
535	535	MEG3	high_information_gene	10.89404197800729	0.5788374327011148	0.5982154734009353	0.4568559578382761	False	True	ENSG00000214548	MEG3	24867.0	1
536	536	SLC4A7	high_information_gene	10.89331987785116	0.1460022786676496	0.2016085297097074	0.8769139613933327	False	True	ENSG00000033867	SLC4A7	6181.0	1
537	537	CAMK2N1	high_information_gene	10.889064975949724	0.1726984339744878	0.1026102794462237	0.849034833317741	False	True	ENSG00000162545	CAMK2N1	465.0	1
538	538	TMCC1	high_information_gene	10.879399186437146	0.1758818667202824	0.3239877620767633	0.877849502603923	False	True	ENSG00000172765	TMCC1	7136.0	1
539	539	PLXDC2	high_information_gene	10.87677245466938	0.236233049616871	0.3824044040151848	0.8600430348956871	False	True	ENSG00000120594	PLXDC2	17743.0	1
540	540	NCKAP1	high_information_gene	10.874447469476523	0.1926591157875924	0.2816666496127045	0.8757601272336046	False	True	ENSG00000061676	NCKAP1	5273.0	1
541	541	COL19A1	high_information_gene	10.873952256676764	0.0801219757388915	0.0941992653153107	0.8748869554370536	False	True	ENSG00000082293	COL19A1	12162.0	1
542	542	TRIM2	high_information_gene	10.87171527471672	0.2992315081652257	0.4497027494397773	0.8827455016060124	False	True	ENSG00000109654	TRIM2	9085.0	1
543	543	TTLL7	high_information_gene	10.866006721292274	0.2812143958179747	0.4465000153485659	0.8797205850251036	False	True	ENSG00000137941	TTLL7	1377.0	1
544	544	ENC1	high_information_gene	10.862148412270246	0.2848222862632084	0.2105618598368959	0.8595128948763526	False	True	ENSG00000171617	ENC1	10014.0	1
545	545	ADD3	high_information_gene	10.855462926914264	0.1802604829881822	0.2900162694798883	0.870022141141984	False	True	ENSG00000148700	ADD3	18639.0	1
546	546	SORBS1	high_information_gene	10.849614087183353	0.2327256886267676	0.3838574015901114	0.8755730189914865	False	True	ENSG00000095637	SORBS1	18449.0	1
547	547	NOVA1	high_information_gene	10.849435227632895	0.1551616290239706	0.3053546030349231	0.8708017588174759	False	True	ENSG00000139910	NOVA1	24032.0	1
548	548	DNM3	high_information_gene	10.848136867342111	0.2808569577552889	0.4901922663692455	0.8673714410453114	False	True	ENSG00000197959	DNM3	2476.0	1
549	549	TARID	high_information_gene	10.84360262418052	0.0391282979246252	0.052645581147868	0.8248355006704712	False	True	ENSG00000227954	TARID	12607.0	1
550	550	WASF1	high_information_gene	10.834516082941134	0.230178942430132	0.2514811366124692	0.8679639504786852	False	True	ENSG00000112290	WASF1	12428.0	1
551	551	SLIT1	high_information_gene	10.833282055638264	0.1785514822509662	0.228529914355002	0.8652196962609536	False	True	ENSG00000187122	SLIT1	18467.0	1
552	552	OXR1	high_information_gene	10.812655594486325	0.2133793534839041	0.3016811795884538	0.8652508809679733	False	True	ENSG00000164830	OXR1	15812.0	1
553	553	ARNT2	high_information_gene	10.811945719899024	0.2258785157384447	0.3269346867357693	0.8633174291327533	False	True	ENSG00000172379	ARNT2	26110.0	1
554	554	ARHGAP26	high_information_gene	10.811367218878132	0.1938431293702388	0.3568234607946464	0.8658745751083669	False	True	ENSG00000145819	ARHGAP26	10715.0	1
555	555	TSC22D1	high_information_gene	10.807184987276322	0.1949154435582959	0.2870386476890176	0.8679951351857049	False	True	ENSG00000102804	TSC22D1	23171.0	1
556	556	SH3GL2	high_information_gene	10.80409582101438	0.1617183834863615	0.2502020894514422	0.8651261421398946	False	True	ENSG00000107295	SH3GL2	16326.0	1
557	557	RBM26	high_information_gene	10.803614421452837	0.1872305252105533	0.3258705194977949	0.8744815542457979	False	True	ENSG00000139746	RBM26	23397.0	1
558	558	NETO1	high_information_gene	10.784543334558832	0.1359828429729911	0.2180314952572931	0.8640658621012256	False	True	ENSG00000166342	NETO1	30744.0	1
559	559	WDFY3	high_information_gene	10.783521961880874	0.2076938542993097	0.3883187180877733	0.8713318988368104	False	True	ENSG00000163625	WDFY3	8582.0	1
560	560	MPPED2	high_information_gene	10.774605752021134	0.1021826061702745	0.1863418227956901	0.8687747528611969	False	True	ENSG00000066382	MPPED2	19435.0	1
561	561	PRKD1	high_information_gene	10.771283013613214	0.1297165069365324	0.2445640495656355	0.8478498144509933	False	True	ENSG00000184304	PRKD1	24054.0	1
562	562	SPECC1	high_information_gene	10.768507238633031	0.2268949802292071	0.3044848509654248	0.8640346773942059	False	True	ENSG00000128487	SPECC1	28617.0	1
563	563	SLC35F1	high_information_gene	10.767922538210108	0.1496995286285548	0.3027555792037164	0.8552717747216765	False	True	ENSG00000196376	SLC35F1	12507.0	1
564	564	SCN1A	high_information_gene	10.762181755395694	0.1352679668476197	0.1682202826182607	0.8611968690554153	False	True	ENSG00000144285	SCN1A	5105.0	1
565	565	PPP1R12B	high_information_gene	10.74558767249386	0.150905882090119	0.2914078727910855	0.8665606386627998	False	True	ENSG00000077157	PPP1R12B	2761.0	1
566	566	SORT1	high_information_gene	10.74314466684972	0.2450573017894243	0.3165999856746718	0.8682446128418624	False	True	ENSG00000134243	SORT1	1613.0	1
567	567	FTO	high_information_gene	10.739815888177548	0.1741058463463128	0.3334834082002271	0.870022141141984	False	True	ENSG00000140718	FTO	27404.0	1
568	568	OLFM1	high_information_gene	10.712797592978353	0.2412595223733887	0.1611701746666803	0.8474444132597374	False	True	ENSG00000130558	OLFM1	17396.0	1
569	569	KCND3	high_information_gene	10.712494353165226	0.1719835578491164	0.246723081173449	0.8609162066922381	False	True	ENSG00000171385	KCND3	1691.0	1
570	570	DDX17	high_information_gene	10.696562558049475	0.2291513079999106	0.3989399257129409	0.8660304986434653	False	True	ENSG00000100201	DDX17	35023.0	1
571	571	CDHR3	high_information_gene	10.695715653980416	0.111900453499542	0.186433914191284	0.8496897121651542	False	True	ENSG00000128536	CDHR3	14071.0	1
572	572	CREG2	high_information_gene	10.695129099413204	0.2195339901257735	0.1470392616316548	0.8502822215985281	False	True	ENSG00000175874	CREG2	4579.0	1
573	573	TSHZ2	high_information_gene	10.694860516319022	0.1057793266760494	0.1487787657706515	0.8068107400130976	False	True	ENSG00000182463	TSHZ2	33626.0	1
574	574	PREPL	high_information_gene	10.693295831130738	0.2005339231061367	0.2418524695842585	0.8582655065955656	False	True	ENSG00000138078	PREPL	3924.0	1
575	575	NBAS	high_information_gene	10.6932697350879	0.1501574961463709	0.291571590827697	0.8628808432344778	False	True	ENSG00000151779	NBAS	3588.0	1
576	576	GTF2I	high_information_gene	10.689759078204078	0.1178428612916918	0.1589395164178493	0.8668724857329966	False	True	ENSG00000263001	GTF2I	13733.0	1
577	577	AHCYL2	high_information_gene	10.687991347704475	0.1481692469226816	0.2870079505571529	0.8542114946830075	False	True	ENSG00000158467	AHCYL2	14258.0	1
578	578	SNHG14	high_information_gene	10.687314206201968	0.5743917967964614	0.640966345711099	0.0	False	True	ENSG00000224078	SNHG14	25238.0	1
579	579	SLCO3A1	high_information_gene	10.67908220131076	0.192726135424346	0.3283774519334076	0.8588892007359591	False	True	ENSG00000176463	SLCO3A1	26292.0	1
580	580	ROCK2	high_information_gene	10.677156102982366	0.2401536983669548	0.3185441373594327	0.8597000031184707	False	True	ENSG00000134318	ROCK2	3561.0	1
581	581	LMO3	high_information_gene	10.670646982256924	0.1221656278622969	0.1070715959438856	0.8451679296473009	False	True	ENSG00000048540	LMO3	21334.0	1
582	582	AL121768.1	high_information_gene	10.669906689996758	0.0	0.0	0.850188667477469	False	True	ENSG00000274492	AL121768.1	24683.0	1
583	583	EPHA5	high_information_gene	10.668115126410315	0.1936197305810602	0.2680371230648016	0.816914585087473	False	True	ENSG00000145242	EPHA5	8396.0	1
584	584	ATRX	high_information_gene	10.665291947694415	0.3137189196434555	0.3863847987803006	0.86362927620295	False	True	ENSG00000085224	ATRX	35879.0	1
585	585	ANKRD11	high_information_gene	10.66483913183826	0.2549650380894935	0.3656949319035291	0.8635980914959304	False	True	ENSG00000167522	ANKRD11	28045.0	1
586	586	VPS13B	high_information_gene	10.663578515320664	0.1716261197864307	0.3567825312854935	0.8602925125518446	False	True	ENSG00000132549	VPS13B	15731.0	1
587	587	CPEB4	high_information_gene	10.65686214911744	0.1919665795411388	0.3097749900234321	0.8579536595253687	False	True	ENSG00000113742	CPEB4	11024.0	1
588	588	BRAF	high_information_gene	10.65587405171634	0.1725420548220628	0.3309560110100379	0.8585149842517229	False	True	ENSG00000157764	BRAF	14377.0	1
589	589	DCLK2	high_information_gene	10.650126001317474	0.206398141322074	0.3241310153587983	0.857548258334113	False	True	ENSG00000170390	DCLK2	9047.0	1
590	590	CAP2	high_information_gene	10.649722075070944	0.1765855729061948	0.2195663518505254	0.857641812455172	False	True	ENSG00000112186	CAP2	11393.0	1
591	591	ZMYND8	high_information_gene	10.64836635370876	0.2255880973125125	0.3314880946290252	0.8535878005426139	False	True	ENSG00000101040	ZMYND8	33550.0	1
592	592	MNAT1	high_information_gene	10.648226619924944	0.1473873511605567	0.2409929498920484	0.8559890229831291	False	True	ENSG00000020426	MNAT1	24355.0	1
593	593	CACNA1A	high_information_gene	10.63460945461673	0.2054933762259008	0.3651935454164066	0.8621012255589858	False	True	ENSG00000141837	CACNA1A	31407.0	1
594	594	NPTN	high_information_gene	10.631664338791266	0.1857449232625159	0.2016494592188603	0.8560202076901487	False	True	ENSG00000156642	NPTN	25961.0	1
595	595	ITFG1	high_information_gene	10.630471947581691	0.2392265933918638	0.3429176600599617	0.8546480805812829	False	True	ENSG00000129636	ITFG1	27312.0	1
596	596	WDPCP	high_information_gene	10.629010725366316	0.1558206554520474	0.3271291019042454	0.8549599276514798	False	True	ENSG00000143951	WDPCP	4076.0	1
597	597	TRMT11	high_information_gene	10.628547126568058	0.057346469182137	0.1212741356199285	0.8497520815791936	False	True	ENSG00000066651	TRMT11	12549.0	1
598	598	KIF5C	high_information_gene	10.628240377473062	0.1155306838236936	0.0	0.8584526148376836	False	True	ENSG00000168280	KIF5C	4982.0	1
599	599	PCBP3	high_information_gene	10.624789192766604	0.0756428300158613	0.0910169959786757	0.8457604390806749	False	True	ENSG00000183570	PCBP3	34369.0	1
600	600	ABI2	high_information_gene	10.623233984151584	0.1882469897013158	0.2305149955489158	0.8607914678641594	False	True	ENSG00000138443	ABI2	5447.0	1
601	601	PCNX1	high_information_gene	10.621525606788571	0.1499005875388155	0.284634039026287	0.8548040041163814	False	True	ENSG00000100731	PCNX1	24476.0	1
602	602	CAMSAP2	high_information_gene	10.617340424567075	0.2287268503004713	0.301742573852183	0.8563008700533259	False	True	ENSG00000118200	CAMSAP2	2723.0	1
603	603	ICA1L	high_information_gene	10.617013918304483	0.1368205884324106	0.2510206796344995	0.8471637508965604	False	True	ENSG00000163596	ICA1L	5442.0	1
604	604	MAPK1	high_information_gene	10.61004156708818	0.195820208654469	0.236367915357775	0.8506252533757446	False	True	ENSG00000100030	MAPK1	34568.0	1
605	605	KLHL5	high_information_gene	10.609240331283411	0.1506378035431048	0.1707476798084499	0.8511865781020987	False	True	ENSG00000109790	KLHL5	8202.0	1
606	606	NCOA2	high_information_gene	10.60784635587228	0.1702745571119004	0.3090382588586806	0.8509059157389216	False	True	ENSG00000140396	NCOA2	15469.0	1
607	607	MAP2K4	high_information_gene	10.607778989931436	0.1730893818555503	0.2561164035240307	0.8489100944896623	False	True	ENSG00000065559	MAP2K4	28442.0	1
608	608	SAMD3	high_information_gene	10.607412825228064	0.1102361325201617	0.1266359013189534	0.8167586615523748	False	True	ENSG00000164483	SAMD3	12570.0	1
609	609	DENND1A	high_information_gene	10.605879815861078	0.1614614748788061	0.3295951048307053	0.8562073159322668	False	True	ENSG00000119522	DENND1A	17158.0	1
610	610	TTC39C	high_information_gene	10.603573872706288	0.112827558474633	0.1692844498562351	0.8445754202139271	False	True	ENSG00000168234	TTC39C	30338.0	1
611	611	ACAP2	high_information_gene	10.602208514338164	0.1789647700109465	0.2951733876331488	0.8524339663828858	False	True	ENSG00000114331	ACAP2	7779.0	1
612	612	PCM1	high_information_gene	10.597155858968511	0.2616111520675558	0.3979166879841193	0.8535254311285746	False	True	ENSG00000078674	PCM1	14933.0	1
613	613	ARHGEF7	high_information_gene	10.590842061230717	0.1963898755668744	0.3074522403790072	0.8522468581407677	False	True	ENSG00000102606	ARHGEF7	23623.0	1
614	614	MCF2L2	high_information_gene	10.583001748526298	0.1414226034894891	0.2349046854055602	0.8505628839617052	False	True	ENSG00000053524	MCF2L2	7612.0	1
615	615	MAP4K3	high_information_gene	10.58208221944522	0.1651363849607935	0.3035844017640618	0.851841456949512	False	True	ENSG00000011566	MAP4K3	3881.0	1
616	616	NAV2	high_information_gene	10.57694849583879	0.229240667515582	0.450163206417747	0.848255215642249	False	True	ENSG00000166833	NAV2	19364.0	1
617	617	FAM172A	high_information_gene	10.569670938985796	0.1781493644304448	0.3418125633128345	0.850001559235351	False	True	ENSG00000113391	FAM172A	10178.0	1
618	618	SPTBN4	high_information_gene	10.567893833403428	0.2046668007059401	0.3284593109517134	0.8524963357969252	False	True	ENSG00000160460	SPTBN4	32084.0	1
619	619	BASP1-AS1	high_information_gene	10.548813013347583	0.0	0.0	0.8337231421710793	False	True	ENSG00000215196	BASP1-AS1	9568.0	1
620	620	CCDC88A	high_information_gene	10.546885349820151	0.3581864486294484	0.48879043068076	0.8481304768141703	False	True	ENSG00000115355	CCDC88A	4017.0	1
621	621	CHST9	high_information_gene	10.546057532780145	0.0657686035341688	0.0375118951385975	0.8259581501231796	False	True	ENSG00000154080	CHST9	30373.0	1
622	622	REV3L	high_information_gene	10.5428681357707	0.1985233340035297	0.3743924525985122	0.8275797548882028	False	True	ENSG00000009413	REV3L	12443.0	1
623	623	HECTD4	high_information_gene	10.542140602161998	0.2013493286866385	0.3571099673587165	0.8500327439423707	False	True	ENSG00000173064	HECTD4	22523.0	1
624	624	DMXL2	high_information_gene	10.53978038935977	0.1658959408440006	0.2501611599422894	0.8479745532790719	False	True	ENSG00000104093	DMXL2	25642.0	1
625	625	WDR17	high_information_gene	10.524530146436817	0.1239863279941022	0.2232807048061476	0.8420182742383135	False	True	ENSG00000150627	WDR17	9245.0	1
626	626	MAP2K5	high_information_gene	10.523034037417506	0.1416460022786676	0.2775020720564009	0.8440452801945926	False	True	ENSG00000137764	MAP2K5	25877.0	1
627	627	MICAL2	high_information_gene	10.52062369663365	0.1573397672184616	0.2534559854290947	0.844481866092868	False	True	ENSG00000133816	MICAL2	19271.0	1
628	628	ADCY1	high_information_gene	10.519959331040612	0.1502580256015012	0.1901687319014826	0.8455421461315371	False	True	ENSG00000164742	ADCY1	13529.0	1
629	629	FBXW7	high_information_gene	10.51929821623053	0.2258896856779036	0.3092736035363096	0.8378395234976768	False	True	ENSG00000109670	FBXW7	9074.0	1
630	630	ZNF704	high_information_gene	10.515035588158243	0.1300516051203002	0.2399697121632268	0.8372781987713226	False	True	ENSG00000164684	ZNF704	15560.0	1
631	631	EPB41L2	high_information_gene	10.514167640112476	0.1660746598753434	0.294232008922633	0.8382137399819128	False	True	ENSG00000079819	EPB41L2	12574.0	1
632	632	RGL1	high_information_gene	10.513095175309816	0.159931193172933	0.2932087711938114	0.8410203636136838	False	True	ENSG00000143344	RGL1	2609.0	1
633	633	NECAB1	high_information_gene	10.512613615588885	0.1534079485289189	0.1839883760194005	0.8356565940062993	False	True	ENSG00000123119	NECAB1	15636.0	1
634	634	USP34	high_information_gene	10.509594540529266	0.2191207023657931	0.4178800560734275	0.8480369226931113	False	True	ENSG00000115464	USP34	4055.0	1
635	635	TNKS	high_information_gene	10.506765879153114	0.0271206130062775	0.0183159553459055	0.8466024261702061	False	True	ENSG00000173273	TNKS	14832.0	1
636	636	DNM1	high_information_gene	10.50485226005097	0.223331769541809	0.2761513982543564	0.8495026039230361	False	True	ENSG00000106976	DNM1	17241.0	1
637	637	HERC4	high_information_gene	10.49696688145474	0.1583897415276009	0.2797224979279436	0.838587956466149	False	True	ENSG00000148634	HERC4	18106.0	1
638	638	HSPA12A	high_information_gene	10.492487328594637	0.1731228916739271	0.2646195090505377	0.8427667072067858	False	True	ENSG00000165868	HSPA12A	18700.0	1
