analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url	neuron_name_morph	surface	volume	n_stems	n_bifs	n_branch	width	height	depth	diameter	eucDistance	pathDistance	branch_Order	contraction	fragmentation	partition_asymmetry	pk_classic	bif_ampl_local	fractal_Dim	soma_Surface	bif_ampl_remote	length	is_control_like	dendrites_present	moderate_or_complete_dendrites	has_core_morphometry	analysis_inclusion	compact_branch_index
dentate_gyrus	DG_rat_sample	6780	H913-3	Pierce	rat	Sprague-Dawley	hippocampus;dentate gyrus;hilus	granule;principal cell	adult	Day	149.0	149.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Complete	Neurolucida	305	21344409	10.1002/cne.22568	http://neuromorpho.org/api/morphometry/id/6780	H913-3	36058.9	11357.8	3.0	58.0	119.0	737.12	684.66	375.14	1.12	643.96	1046.92	13.0	0.83	4978.0	0.63	1.7	85.28	1.03	452.94	69.36	10187.79	False	True	True	True	True	0.011680649090725269
dentate_gyrus	DG_rat_sample	6781	H916-1	Pierce	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	granule;principal cell	adult	Day	214.0	214.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	130	21344409	10.1002/cne.22568	http://neuromorpho.org/api/morphometry/id/6781	H916-1	4806.38	432.57	3.0	20.0	43.0	257.94	505.21	115.25	0.36	430.58	505.18	6.0	0.87	1146.0	0.54	2.0	59.89	1.03	353.51	43.03	4249.77	False	True	True	True	True	0.01011819463170948
dentate_gyrus	DG_rat_sample	6782	H917-2	Pierce	rat	Sprague-Dawley	hippocampus;dentate gyrus;hilus	granule;principal cell	adult	Day	192.0	192.0	Male	pilocarpine treated	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	294	21344409	10.1002/cne.22568	http://neuromorpho.org/api/morphometry/id/6782	H917-2	19424.59	6615.66	3.0	43.0	89.0	306.19	1005.31	466.75	0.98	735.33	1161.6	13.0	0.83	3758.0	0.64	1.56	92.1	1.03	549.21	70.55	6537.03	False	True	True	True	True	0.013614745534286979
dentate_gyrus	DG_rat_sample	77736	GC_1	Lien	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer;ventral	principal cell;granule	young	Month	0.8	1.0	Male	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Neuromantic	400	27830729	10.1038/srep36885	http://neuromorpho.org/api/morphometry/id/77736	GC_1	59352.9	32551.0	3.0	43.0	89.0	592.53	923.35	86.0	1.99949	608.857	693.499	9.0	0.956899	896.0	0.509483	1.67063	54.6243	1.01095	961.112	35.0508	9346.06	True	True	True	True	True	0.009522729364031474
dentate_gyrus	DG_rat_sample	8244	5-20-2011cell1-GCcontrol	Santhakumar	rat	Wistar	hippocampus;dentate gyrus;granule layer	granule;principal cell	young	Day	24.0	26.0	Male	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Complete	Neurolucida	300	22396425	10.1523/JNEUROSCI.4141-11.2012	http://neuromorpho.org/api/morphometry/id/8244	5-20-2011cell1-GCcontrol	9792.84	1578.68	2.0	29.0	60.0	418.86	499.93	172.88	0.53	396.51	632.16	7.0	0.84	3761.0	0.49	1.89	80.04	1.02	966.802	54.87	5849.39	True	True	True	True	True	0.010257479839778164
dentate_gyrus	DG_rat_sample	933	gc	Ascoli	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	granule;principal cell	young		Not Reported	Not Reported	Male	Control	in vivo	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites & Axon Complete	Tablet	65	-1;2007659	10.1016/j.neucom.2004.10.105;10.1002/cne.903030309	http://neuromorpho.org/api/morphometry/id/933	gc	10356.2	1009.81	2.0	44.0	90.0	1028.5	419.1	1690.0	0.27	1498.47	3450.84	16.0	0.87	335.0	0.53	2.0	58.79	1.03	314.15	63.18	11903.0	True	True	True	True	True	0.007561119045618752
dentate_gyrus	DG_human_all	275838	H16-06-013-05-08-01_575586329_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275838	H16-06-013-05-08-01_575586329_m_DendriteAxon	27994.1	17264.2	4.0	30.0	64.0	319.116	747.521	165.12	1.08173	480.613	556.491	6.0	0.885544	1946.0	0.461481	1.9531	62.1776	1.02708	1416.6	56.0565	6316.99	False	True	True	True	True	0.010131407521620266
dentate_gyrus	DG_human_all	275846	H18-06-368-99-01-04_812748938_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275846	H18-06-368-99-01-04_812748938_m_dendriteOnly	17087.8	5255.08	3.0	18.0	39.0	307.292	464.474	130.94	1.01385	475.206	549.352	4.0	0.893574	4551.0	0.425926	1.94583	63.3072	1.02521	159.064	33.1803	5375.08	False	True	True	True	True	0.007255705961585688
dentate_gyrus	DG_human_all	275854	H18-06-366-99-02-02_792338560_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275854	H18-06-366-99-02-02_792338560_m_dendriteOnly	23049.8	8279.89	5.0	24.0	53.0	1231.2	796.628	323.29	1.03355	1118.02	1719.7	6.0	0.834986	3056.0	0.520833	1.95966	77.9249	1.03913	1172.9	55.2822	7014.77	False	True	True	True	True	0.0075554864949242805
dentate_gyrus	DG_human_all	275863	H16-06-013-05-05-01_574877028_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275863	H16-06-013-05-05-01_574877028_m_dendriteaxon	20326.6	7390.12	3.0	21.0	45.0	509.634	861.274	54.85	0.690143	662.561	736.206	7.0	0.873298	3474.0	0.456236	1.88421	69.756	1.04293	1450.13	58.3117	8118.17	False	True	True	True	True	0.005543121171397002
dentate_gyrus	DG_human_all	275870	H18-06-366-99-04-01_803313649_m_dendriteOnly_noAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275870	H18-06-366-99-04-01_803313649_m_dendriteOnly_noAxon	18350.7	7851.98	5.0	13.0	31.0	153.361	597.99	110.96	1.43199	674.357	771.551	6.0	0.86352	1689.0	0.461538	1.97817	70.7399	1.03534	489.367	47.2207	4070.88	False	True	True	True	True	0.0076150611170066424
dentate_gyrus	DG_human_all	275879	H16-06-008-21-01-01-01_688788732_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	24.0	24.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275879	H16-06-008-21-01-01-01_688788732_m_dendriteaxon	18145.5	9026.61	2.0	24.0	50.0	486.129	687.907	167.02	0.935687	543.827	650.119	7.0	0.939722	1880.0	0.42328	1.94132	54.2307	1.01314	1018.62	39.2263	5041.23	False	True	True	True	True	0.009918214404024416
dentate_gyrus	DG_human_all	275892	H17-06-014-11-12-02_663035867_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275892	H17-06-014-11-12-02_663035867_m_dendriteaxon	12090.1	3103.73	2.0	18.0	38.0	191.408	506.183	76.89	0.80149	474.941	575.928	5.0	0.882512	4188.0	0.485755	1.76384	66.2168	1.02795	42.5758	41.1628	4758.89	False	True	True	True	True	0.007985055338534826
dentate_gyrus	DG_human_all	275912	H17-06-015-21-09-01_669292996_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275912	H17-06-015-21-09-01_669292996_m_dendriteaxon	13676.8	3848.6	4.0	15.0	34.0	219.4	659.72	112.58	0.867648	582.969	648.005	8.0	0.888283	4364.0	0.430476	1.91124	51.4437	1.02709	183.358	32.5979	4986.48	False	True	True	True	True	0.0068184370537934585
dentate_gyrus	DG_human_all	275927	H17-06-015-21-08-02_669338200_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275927	H17-06-015-21-08-02_669338200_m_dendriteaxon	9440.21	1975.77	3.0	14.0	31.0	321.989	533.981	67.43	0.649118	578.002	630.721	5.0	0.931211	4061.0	0.202381	2.0	56.6874	1.01391	161.025	30.0582	4610.21	False	True	True	True	True	0.006724205621869719
dentate_gyrus	DG_human_all	275938	H18-06-368-99-01-02_813182009_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275938	H18-06-368-99-01-02_813182009_m_dendriteOnly	12008.5	3481.49	5.0	11.0	27.0	437.534	603.607	105.02	0.919696	542.137	637.313	6.0	0.871378	3563.0	0.563636	1.91856	69.9029	1.03131	117.545	45.4124	4145.62	False	True	True	True	True	0.006512897950125675
dentate_gyrus	DG_human_all	275953	H17-06-014-11-05-02_657989328_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275953	H17-06-014-11-05-02_657989328_m_dendriteaxon	15057.8	6084.43	4.0	13.0	30.0	142.75	482.54	54.32	1.27076	588.321	706.548	4.0	0.865621	3320.0	0.207692	2.0	60.2316	1.03141	145.869	19.6208	3736.3	False	True	True	True	True	0.008029333832936327
dentate_gyrus	DG_human_all	275954	H18-06-366-99-04-07_812122713_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275954	H18-06-366-99-04-07_812122713_m_dendriteOnly	4713.05	1090.81	4.0	7.0	18.0	128.102	401.48	45.3	0.804684	379.492	431.147	4.0	0.9003	798.0	0.571429	1.83841	52.8779	1.02417	589.308	40.7039	1884.5	False	True	True	True	True	0.009551605200318386
dentate_gyrus	DG_human_all	275983	H17-06-014-11-07-04_661301900_m_dendriteArtificialAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275983	H17-06-014-11-07-04_661301900_m_dendriteArtificialAxon	12315.3	3605.82	5.0	13.0	31.0	288.067	445.789	82.71	0.844213	474.45	523.219	5.0	0.927364	3720.0	0.401709	1.95272	56.4247	1.01502	158.419	22.6984	4434.36	False	True	True	True	True	0.00699086226648265
dentate_gyrus	DG_human_all	275986	H17-06-015-21-09-07_669884986_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275986	H17-06-015-21-09-07_669884986_m_dendriteaxon	9739.41	3995.99	5.0	8.0	21.0	182.492	438.891	59.81	1.13458	507.712	565.128	4.0	0.894364	2282.0	0.5	2.0	63.7035	1.01977	70.4853	37.7087	2710.36	False	True	True	True	True	0.007748048229755456
dentate_gyrus	DG_human_all	275996	H18-06-366-99-04-05_803302369_m_dendriteOnly_noaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275996	H18-06-366-99-04-05_803302369_m_dendriteOnly_noaxon	8598.61	2702.38	5.0	9.0	23.0	168.091	444.77	74.43	0.969955	440.054	494.295	3.0	0.872529	1146.0	0.555556	1.75815	94.1908	1.03463	749.09	46.5167	2809.45	False	True	True	True	True	0.008186655751125666
dentate_gyrus	DG_human_all	276014	H16-06-013-05-09-01_575972036_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276014	H16-06-013-05-09-01_575972036_m_dendriteaxon	25428.9	9343.41	6.0	14.0	34.0	335.144	538.349	110.32	1.2139	616.553	668.909	5.0	0.90766	1983.0	0.607143	1.99342	42.6763	1.01804	890.828	24.8508	6079.83	False	True	True	True	True	0.005592261625736246
dentate_gyrus	DG_human_all	276033	H17-06-014-11-02-05_663030990_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276033	H17-06-014-11-02-05_663030990_m_dendriteaxon	8567.77	2499.11	5.0	16.0	37.0	180.363	265.709	77.31	0.874913	332.936	383.198	5.0	0.888721	2668.0	0.4	1.83567	72.0323	1.02949	277.727	40.0333	3049.44	False	True	True	True	True	0.012133375308253319
dentate_gyrus	DG_human_all	276053	H17-06-014-11-02-02_663013039_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276053	H17-06-014-11-02-02_663013039_m_dendriteaxon	10225.8	2779.23	6.0	12.0	30.0	261.088	464.518	86.55	0.902311	469.794	535.63	6.0	0.891722	1629.0	0.558333	1.92258	85.318	1.0269	145.235	44.0006	3615.24	False	True	True	True	True	0.008298204268596275
dentate_gyrus	DG_human_all	276056	H16-06-013-05-03-04_597701859_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276056	H16-06-013-05-03-04_597701859_m_DendriteAxon	15415.6	4546.99	4.0	30.0	64.0	509.923	848.2	109.96	0.631201	655.377	708.959	7.0	0.877476	3133.0	0.390476	1.98353	60.1649	1.03302	2128.01	51.1841	7250.5	False	True	True	True	True	0.008826977449831045
dentate_gyrus	DG_human_all	276057	H17-06-015-21-12-03_663159807_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276057	H17-06-015-21-12-03_663159807_m_dendriteaxon	17225.6	6268.99	4.0	16.0	36.0	206.85	673.978	94.46	1.07669	543.426	628.206	5.0	0.865699	2294.0	0.366369	2.0	49.9939	1.03126	296.216	30.2261	5060.86	False	True	True	True	True	0.007113415506455425
dentate_gyrus	DG_human_all	276061	H16-06-008-21-02-01_685741524_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	24.0	24.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276061	H16-06-008-21-02-01_685741524_m_dendriteaxon	19112.7	6872.73	5.0	22.0	49.0	296.59	759.249	90.79	0.879562	692.003	734.435	5.0	0.928592	2851.0	0.466667	2.04928	62.2297	1.01497	591.697	34.2438	6618.72	False	True	True	True	True	0.007403244131795875
