source_layer	expression_scale	broad_class	panel	gene	gene_key	candidate_role	notes	n_cells	detection_fraction	mean_value_all_cells	mean_log1p_value_all_cells	present_in_matrix
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	32081	0.514915	1.78056	0.653979	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	32875	0.487452	1.66306	0.610148	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	29474	0.16713	0.404662	0.178971	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	56808	0.515508	1.21668	0.563214	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	511	0.178082	0.225049	0.140131	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	10533	0.384696	0.601489	0.601489	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	67423	0.497634	0.647987	0.647987	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	3304	0.308414	0.593319	0.593319	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	37763	0.0670498	0.162511	0.162511	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Gap43	GAP43	shared_structural_executor	axon growth/plasticity	36805	0.162125	0.374983	0.374983	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	32081	0.128955	0.161529	0.101419	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	32875	0.0992548	0.124471	0.0774712	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	29474	0.0305015	0.0346068	0.0227564	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	56808	0.181541	0.22606	0.142741	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	511	0.0313112	0.0332681	0.0224967	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	10533	0.169088	0.214729	0.214729	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	67423	0.12954	0.137691	0.137691	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	3304	0.109867	0.175981	0.175981	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	37763	0.011175	0.0240793	0.0240793	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	L1cam	L1CAM	shared_structural_executor	axon growth/adhesion	36805	0.0516234	0.114181	0.114181	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	32081	0.866338	4.29578	1.34538	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	32875	0.845779	4.06935	1.28884	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	29474	0.647384	1.76718	0.758564	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	56808	0.82726	4.34629	1.32341	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	511	0.363992	0.559687	0.319081	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	10533	0.0791797	0.196632	0.196632	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	67423	0.468549	0.732118	0.732118	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	3304	0.136199	0.328427	0.328427	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	37763	0.0256071	0.0694038	0.0694038	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Mapt	MAPT	shared_structural_executor	axon microtubule protein	36805	0.0403206	0.114213	0.114213	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	32081	0.958885	10.2391	2.04784	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	32875	0.963711	10.3686	2.07388	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	29474	0.931363	6.12859	1.68796	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	56808	0.90408	8.78968	1.85501	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	511	0.526419	1.40117	0.580607	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	10533	0.795975	1.81884	1.81884	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	67423	0.865076	1.77617	1.77617	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	3304	0.68977	1.65057	1.65057	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	37763	0.611789	1.73219	1.73219	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Ncam1	NCAM1	shared_structural_executor	neurite outgrowth/adhesion	36805	0.558837	1.50514	1.50514	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	32081	0.547458	2.1831	0.73946	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	32875	0.470175	1.54716	0.56991	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	29474	0.164925	0.414637	0.179907	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	56808	0.539413	1.34907	0.603507	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	511	0.183953	0.244618	0.149666	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	10533	0.503655	1.02452	1.02452	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	67423	0.50109	0.785401	0.785401	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	3304	0.408293	1.04977	1.04977	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	37763	0.114689	0.33651	0.33651	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Stmn2	STMN2	shared_structural_executor	axon growth/microtubule dynamics	36805	0.149762	0.432828	0.432828	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	32081	0.254294	0.368505	0.215419	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	32875	0.227407	0.342996	0.193652	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	29474	0.0783063	0.0980864	0.0615658	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	56808	0.421877	0.715639	0.392242	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	511	0.158513	0.183953	0.119957	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	10533	0.203836	0.287488	0.287488	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	67423	0.257983	0.271057	0.271057	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	3304	0.137409	0.244466	0.244466	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	37763	0.0281492	0.0625168	0.0625168	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	morphogenesis_cytoskeleton	Stmn3	STMN3	shared_structural_executor	neuronal microtubule dynamics	36805	0.0654259	0.145785	0.145785	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	32081	0.326767	0.525077	0.292719	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	32875	0.338677	0.596471	0.310305	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	29474	0.172695	0.222671	0.137876	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	56808	0.292582	0.422933	0.249661	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	511	0.107632	0.11546	0.0773178	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	10533	0	0	0	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	67423	0.12079	0.0915195	0.0915195	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	3304	0	0	0	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	37763	0	0	0	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Atp5f1a	ATP5F1A	supporting_metabolic_validation	mitochondrial ATP synthase	36805	0	0	0	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	32081	0.415448	0.845984	0.418056	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	32875	0.439392	0.862084	0.430092	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	29474	0.245369	0.353294	0.207469	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	56808	0.293057	0.436365	0.252859	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	511	0.156556	0.181996	0.11837	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	10533	0.155796	0.208006	0.208006	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	67423	0.215891	0.224468	0.224468	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	3304	0.141344	0.254263	0.254263	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	37763	0.0649313	0.15591	0.15591	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Cox6c	COX6C	supporting_metabolic_validation	mitochondrial oxidative phosphorylation	36805	0.056188	0.136182	0.136182	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	32081	0.446807	1.1077	0.486647	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	32875	0.498373	1.3141	0.557612	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	29474	0.283708	0.471127	0.256913	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	56808	0.361094	0.607643	0.329868	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	511	0.244618	0.283757	0.184839	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	10533	0.152758	0.234801	0.234801	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	67423	0.273379	0.325411	0.325411	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	3304	0.159504	0.34583	0.34583	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	37763	0.080661	0.203662	0.203662	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Ndufa4	NDUFA4	supporting_metabolic_validation	mitochondrial complex marker	36805	0.0635783	0.166408	0.166408	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	32081	0.34575	0.613198	0.325702	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	32875	0.380624	0.689551	0.358251	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	29474	0.20703	0.280281	0.169761	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	56808	0.328668	0.498944	0.287786	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	511	0.109589	0.123288	0.0812852	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	10533	0.0556347	0.0685703	0.0685703	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	67423	0.029352	0.0394191	0.0394191	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	3304	0.0538741	0.0928409	0.0928409	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	37763	0.0240447	0.0548628	0.0548628	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Ndufb8	NDUFB8	supporting_metabolic_validation	mitochondrial complex marker	36805	0.0195626	0.0465141	0.0465141	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	32081	0.197033	0.261775	0.159414	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	32875	0.241825	0.399452	0.213151	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	29474	0.175545	0.217039	0.136734	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	56808	0.107555	0.131953	0.0835829	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	511	0.1409	0.150685	0.101632	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	10533	0.0501282	0.0659968	0.0659968	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	67423	0.0867805	0.079937	0.079937	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	3304	0.0493341	0.0885552	0.0885552	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	37763	0.0359611	0.0838725	0.0838725	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Prdx1	PRDX1	supporting_metabolic_validation	redox homeostasis	36805	0.0170901	0.0415956	0.0415956	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	32081	0.176615	0.249587	0.147333	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	32875	0.203133	0.317688	0.176305	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	29474	0.102972	0.119868	0.0777214	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	56808	0.264347	0.374225	0.222295	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	511	0.189824	0.225049	0.145167	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	10533	0.058198	0.0729842	0.0729842	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	67423	0.0262967	0.036601	0.036601	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	3304	0.0517554	0.0862181	0.0862181	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	37763	0.0179276	0.0402711	0.0402711	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Prdx2	PRDX2	supporting_metabolic_validation	redox homeostasis	36805	0.0201331	0.0471076	0.0471076	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	32081	0.357782	0.681307	0.344836	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	32875	0.36724	0.705004	0.351809	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	29474	0.217785	0.293716	0.177981	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	56808	0.258995	0.365283	0.21735	True
gse325391_adult_dg	raw_selected_counts_with_log1p_summary	non_dentate_background	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	511	0.131115	0.138943	0.0940562	True
human_core_tuned	log1p_cp10k_selected_genes	broad_neuronal_structural_warning	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	10533	0.139656	0.184104	0.184104	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_candidate	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	67423	0.202898	0.206255	0.206255	True
human_core_tuned	log1p_cp10k_selected_genes	dentate_low_support	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	3304	0.114709	0.200116	0.200116	True
human_core_tuned	log1p_cp10k_selected_genes	non_dentate_background	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	37763	0.0555305	0.127483	0.127483	True
human_core_tuned	log1p_cp10k_selected_genes	other_or_ambiguous	metabolic_proteomic_validation	Sod1	SOD1	supporting_metabolic_validation	redox homeostasis	36805	0.0402934	0.0963085	0.0963085	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	broad_neuronal_structural_warning	metabolic_proteomic_validation	Tubb4a	TUBB4A	supporting_metabolic_validation	microtubule, proteomic-relevant category	32081	0.257847	0.374271	0.217261	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	dentate_candidate	metabolic_proteomic_validation	Tubb4a	TUBB4A	supporting_metabolic_validation	microtubule, proteomic-relevant category	32875	0.246418	0.380502	0.211671	True
gse268609_hippocampus_rna	raw_selected_counts_with_log1p_summary	other_or_ambiguous	metabolic_proteomic_validation	Tubb4a	TUBB4A	supporting_metabolic_validation	microtubule, proteomic-relevant category	29474	0.191355	0.239974	0.150759	True
