screen	dataset	sample	core_branch	branch_tested	gene	canonical_gene	selected_mechanism_class	genome_mechanism_class	combined_priority_score	candidate_rank	background_rank	rank_delta	candidate_detection	background_detection	detection_delta	candidate_n_cells	background_n_cells	n_background_classes	positive_delta
selected	GSE122357	GSM3464549_P0	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.178117998506348	0.13333250333118166	0.044785495175166334	2678	4790	2	True
selected	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.5586258401792382	0.33932403347845597	0.21930180670078225	2678	4790	2	True
selected	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.0660941000746826	0.041256533872707	0.024837566201975594	2678	4790	2	True
selected	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.1067961165048543	0.051060455441334446	0.05573566106351985	2678	4790	2	True
selected	GSE122357	GSM3464549_P0	cerebellum	cerebellar	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.2897684839432412	0.15097451829548203	0.13879396564775914	2678	4790	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.2555235350624399	0.18605147459556703	0.06947206046687288	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.1431316042267051	0.1132348427457992	0.029896761480905892	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.5009606147934679	0.2169522162507769	0.284008398542691	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.999519692603266	0.9915920802820721	0.007927612321193878	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.8861671469740634	0.7176740611127974	0.168493085861266	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.0936599423631124	0.03933034222588385	0.05432960013722855	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	0.6666666666666666	0.6666666666666666	0.0	0.2790585975024015	0.21592343853223173	0.06313515897016975	2082	4006	2	False
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9798270893371758	0.8138758307805192	0.1659512585566566	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.1666666666666666	0.08241359755065875	0.08425306911600786	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	0.6666666666666666	0.6666666666666666	0.0	0.1200768491834774	0.10336665382820084	0.016710195355276555	2082	4006	2	False
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	0.6666666666666666	0.6666666666666666	0.0	0.0893371757925072	0.09928257633148065	-0.009945400538973442	2082	4006	2	False
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.2689721421709894	0.15077375137418345	0.11819839079680597	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.1536983669548511	0.05275589145289765	0.10094247550195344	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.5979827089337176	0.36435735826886473	0.2336253506648529	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.2228626320845341	0.1700178463176134	0.0528447857669207	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.6935638808837656	0.5639670178964812	0.12959686298728446	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.9903938520653218	0.8486935798318757	0.14170027223344617	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.999519692603266	0.8656165481871831	0.13390314441608286	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.926032660902978	0.7633339369962922	0.16269872390668583	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.2439961575408261	0.1512532808231582	0.0927428767176679	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.6354466858789626	0.4269559317537769	0.2084907541251857	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	0.6666666666666666	0.6666666666666666	0.0	0.0662824207492795	0.0591640713410585	0.007118349408220995	2082	4006	2	False
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.1652257444764649	0.09653590986886906	0.06868983460759584	2082	4006	2	True
selected	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	0.6666666666666666	0.6666666666666666	0.0	0.4404418828049952	0.3061897559246118	0.1342521268803834	2082	4006	2	False
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.1920652576937337	0.14962406712056453	0.04244119057316917	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	0.6666666666666666	0.6666666666666666	0.0	0.1090100111234705	0.096419911423813	0.012590099699657506	2697	5471	2	False
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.3700407860585836	0.1748083858787567	0.1952324001798269	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.9996292176492398	0.9764148167614393	0.02321440088780058	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7879124953652206	0.6278834821694879	0.1600290131957327	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.0674823878383388	0.0369564551468181	0.030525932691520707	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.2495365220615498	0.1682852833583498	0.0812512387032	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.950315164998146	0.7825937474305006	0.16772141756764536	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.1835372636262514	0.0897692408146945	0.09376802281155688	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.1097515758249907	0.07556807097703044	0.03418350484796026	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	0.6666666666666666	0.6666666666666666	0.0	0.1182795698924731	0.11086473026503525	0.007414839627437844	2697	5471	2	False
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.1790878754171301	0.11812341497153594	0.06096446044559414	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.0456062291434927	0.016068339414146	0.029537889729346702	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.4812754912866147	0.2577891099979524	0.22348638128866227	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.1538746755654431	0.1158104624373445	0.0380642131280986	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.6277345198368558	0.49894902435603306	0.12878549548082274	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.953652206154987	0.8245140723925728	0.12913813376241423	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9985168705969596	0.9106303919181887	0.08788647867877086	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.8946978123841305	0.7186402168778425	0.17605759550628797	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.210975157582499	0.15597405591553176	0.05500110166696723	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.5454208379681127	0.36593863511415425	0.17948220285395844	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	0.6666666666666666	0.6666666666666666	0.0	0.0763811642565813	0.06452426171732036	0.011856902539260944	2697	5471	2	False
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.103819058212829	0.059927376877649055	0.04389168133517994	2697	5471	2	True
selected	GSE122357	GSM3464551_P8b	cerebellum	cerebellar	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.3344456803856136	0.2369543995472844	0.09749128083832923	2697	5471	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.1326204915416533	0.0762257880087122	0.05639470353294111	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	0.6666666666666666	0.6666666666666666	0.0	0.0221832109798914	0.02023936919409825	0.0019438417857931475	25064	48486	2	False
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.1872007660389403	0.0757522149008818	0.11144855113805852	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.973308330673476	0.9285023634540988	0.04480596721937724	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.4630545802744973	0.3489109974418899	0.1141435828326074	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.1810963932333227	0.08892234825011924	0.09217404498320345	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.2181216086817746	0.1118143179086127	0.10630729077316191	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9006942227896585	0.7822536734571386	0.1184405493325199	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.199888285987871	0.06563863906176284	0.13424964692610816	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.0644749441429939	0.0513602626616899	0.013114681481304	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.0930817108203	0.0485369249608192	0.04454478585948081	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.0312799233961059	0.01558568909534145	0.01569423430076445	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.3098068943504628	0.20121951280269745	0.10858738154776537	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.1934248324289818	0.0674692758576216	0.1259555565713602	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.0475582508777529	0.03823266755488495	0.009325583322867953	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.0926428343440791	0.08042002610232066	0.012222808241758448	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.7730210660708586	0.534502287436013	0.2385187786348456	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9483721672518352	0.6727430536526626	0.2756291135991725	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.2667969996808171	0.16582777209524263	0.10096922758557447	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.0970315991062879	0.07480499395342795	0.022226605152859957	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.2639642515161187	0.13419510851518326	0.12976914300093542	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.0082189594637727	0.0053829174643417	0.0028360419994310007	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.0920842642834344	0.038813319999128196	0.053270944284306204	25064	48486	2	True
selected	GSE165657	Cerebellum_aggr	cerebellum	cerebellar	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	0.6666666666666666	0.6666666666666666	0.0	0.0043089690392594	0.0028690395892081	0.0014399294500512996	25064	48486	2	False
selected	GSE312658	Ctrl	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	0.6666666666666666	0.6666666666666666	0.0	0.3132859486057955	0.23156570116566583	0.08172024744012968	1829	3028	2	False
selected	GSE312658	Ctrl	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.7085839256424276	0.46876241831508303	0.23982150732734453	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.8201202843083653	0.4430482272165312	0.37707205709183406	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	0.6666666666666666	0.6666666666666666	0.0	0.6828868234007655	0.5749362526492405	0.10795057075152492	1829	3028	2	False
selected	GSE312658	Ctrl	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	0.6666666666666666	0.6666666666666666	0.0	0.7845817386550027	0.6091293933239138	0.1754523453310889	1829	3028	2	False
selected	GSE312658	Ctrl	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.3947512301804264	0.19256391292829383	0.20218731725213257	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.8277747402952433	0.5927358376015541	0.2350389026936892	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9595407326407872	0.7680838263864359	0.1914569062543513	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.7987971569163478	0.4853795037089367	0.3134176532074111	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.882449425915801	0.7245824686506535	0.15786695726514755	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.7102241662110443	0.4314646988696573	0.278759467341387	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.8091853471842537	0.4094373675379724	0.39974797964628134	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.7807545106615636	0.39404831552454955	0.3867061951370141	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.2487698195735374	0.125017937566231	0.12375188200730639	1829	3028	2	True
selected	GSE312658	Ctrl	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	0.6666666666666666	0.6666666666666666	0.0	0.3335155822854018	0.26913524373013065	0.06438033855527114	1829	3028	2	False
selected	GSE312658	Ctrl	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	0.6666666666666666	0.6666666666666666	0.0	0.5604155276107162	0.41584935755916635	0.14456617005154987	1829	3028	2	False
