architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score
intermediate	1	20368	64	128	2.0	8	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8125	1.0	1.2307692292544379	0.315353422728263	0.0	0.18962323262444208	0.7905694276912053	0.059798335436915435	0.05818429017238728	16.0	0.0625	0.5	0.1163685801120374
intermediate	2	30368	64	128	2.0	8	0.03	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	1.0	1.222222220728395	0.31610184069415154	0.0	0.1873435202303466	0.7905694276912053	0.05921963158693457	0.057221059126667126	16.0	0.0625	0.5	0.11444211802445002
intermediate	3	40368	64	128	2.0	8	0.03	0.03125	0.28125	0.0625	0.9090909090909091	1.0	1.09999999879	0.8095238095238095	1.0	1.2352941161211073	0.29286754299066986	9.712509712509713e-05	0.19096721993544163	0.7905694276912053	0.05592266847205914	0.054613281825909285	16.0	0.0625	0.5	0.10922656343336545
intermediate	1	20388	64	128	2.0	8	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.3726638443796505	0.0	0.2603260679425694	0.9682458468798097	0.09701411327171601	0.11741689018331194	16.0	0.09375	0.75	0.15655585336900812
intermediate	2	30388	64	128	2.0	8	0.05	0.046875	0.3125	0.09375	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.3463629824660916	0.0	0.2623711030710807	0.9682458468798097	0.09087563777261783	0.10998744843237965	16.0	0.09375	0.75	0.14664993104763963
intermediate	3	40388	64	128	2.0	8	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	0.9090909090909091	1.1229946510191884	0.37252971083046704	0.0	0.25987434869393705	0.9682458468798097	0.09681091597120833	0.10526588830615854	16.0	0.09375	0.75	0.14035451755440537
intermediate	1	20438	64	128	2.0	8	0.1	0.1015625	0.28125	0.1875	0.9090909090909091	0.96	1.0559999988384001	0.8125	0.9166666666666666	1.128205126816568	0.4942107718173068	9.712509712509713e-05	0.45823971557563725	0.7016464119913641	0.2264450078822671	0.17925411262383467	16.0	0.203125	1.625	0.11031022308524581
intermediate	2	30438	64	128	2.0	8	0.1	0.1015625	0.296875	0.1875	0.9032258064516129	0.96	1.0628571416804082	0.8070719602977667	0.9166666666666666	1.1357929783518588	0.5270600883920659	0.0	0.4572200353521474	0.7016464119913641	0.2409824322473263	0.19204494121166707	16.0	0.203125	1.625	0.11818150221137573
intermediate	3	40438	64	128	2.0	8	0.1	0.1015625	0.296875	0.1875	0.9047619047619048	0.96	1.061052630406205	0.8095238095238095	0.9166666666666666	1.1323529397776817	0.5196546066677056	0.0	0.45703949388019527	0.7016464119913641	0.23750267842392012	0.1886985801477126	16.0	0.203125	1.625	0.11612220309636331
intermediate	1	20538	64	128	2.0	8	0.2	0.203125	0.296875	0.3125	0.9	0.8695652173913043	0.9661835738056898	0.8076923076923077	0.8181818181818182	1.0129870117328386	0.6028608020164791	0.0	0.702085808476681	0.4961389371355688	0.42326001358264004	0.21272299084219282	16.0	0.40625	3.25	0.06545322793130448
intermediate	2	30538	64	128	2.0	8	0.2	0.203125	0.296875	0.328125	0.9047619047619048	0.8936170212765957	0.9876819697930099	0.8	0.8181818181818182	1.0227272714488638	0.6089529470457812	0.0	0.7099294218801384	0.4961389371355688	0.43231361364841797	0.2193623350738502	16.0	0.40625	3.25	0.06749610307887818
intermediate	3	40538	64	128	2.0	8	0.2	0.203125	0.28125	0.3125	0.896551724137931	0.8695652173913043	0.9698996644700283	0.8	0.8181818181818182	1.0227272714488638	0.5878685477099612	0.0	0.7012711187309064	0.4961389371355688	0.4122552341192777	0.20918441600677196	16.0	0.40625	3.25	0.06436443567458693
excessively_sparse	1	20484	64	128	2.0	16	0.01	0.0078125	0.296875	0.015625	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.12452109451092644	0.014277389277389278	0.056980429323977226	0.3952847328192679	0.006993963558623234	0.0034151027810154443	32.0	0.015625	0.25	0.013660411069420132
excessively_sparse	2	30484	64	128	2.0	16	0.01	0.0078125	0.3125	0.015625	0.896551724137931	1.0	1.1153846141405326	0.8	1.0	1.2499999984374999	0.09478298958222274	0.011363636363636364	0.05777377911499786	0.3952847328192679	0.0054137445550735885	0.002674963209161333	32.0	0.015625	0.25	0.01069985279384592
excessively_sparse	3	40484	64	128	2.0	16	0.01	0.0078125	0.296875	0.015625	0.9016129032258065	1.0	1.1091234334746753	0.8095238095238095	1.0	1.2352941161211073	0.1378167484580562	0.020007770007770008	0.05466851884866417	0.3952847328192679	0.007383494219442037	0.00360530783883461	32.0	0.015625	0.25	0.014421231297653514
intermediate	1	20504	64	128	2.0	16	0.03	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8148148148148148	1.0	1.227272725766529	0.2737724862203722	0.0	0.1882577226444064	0.7905694276912053	0.05153978477854441	0.05000618222062638	32.0	0.0625	1.0	0.050006182170620195
intermediate	2	30504	64	128	2.0	16	0.03	0.03125	0.28125	0.0625	0.9090909090909091	1.0	1.09999999879	0.8125	1.0	1.2307692292544379	0.2693097587315798	9.712509712509713e-05	0.18842949287187563	0.7905694276912053	0.050740972562649866	0.04937139887997275	32.0	0.0625	1.0	0.04937139883060135
intermediate	3	40504	64	128	2.0	16	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.32377769809928547	9.712509712509713e-05	0.18775565969702043	0.7905694276912053	0.060785190960778536	0.06006864196236833	32.0	0.0625	1.0	0.060068641902299685
intermediate	1	20524	64	128	2.0	16	0.05	0.046875	0.28125	0.09375	0.9130434782608695	1.0	1.0952380940385489	0.8181818181818182	1.0	1.222222220728395	0.36362019033565773	0.0	0.2612750389268239	0.9682458468798097	0.09500487938452809	0.11242987529272486	32.0	0.09375	1.5	0.07495325014518106
intermediate	2	30524	64	128	2.0	16	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.356977615321263	0.0	0.2587520039983718	0.9682458468798097	0.09236867334693666	0.10163134572519854	32.0	0.09375	1.5	0.0677542304382962
intermediate	3	40524	64	128	2.0	16	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	0.9090909090909091	1.1363636349431818	0.3597689070015358	0.0	0.2598840864227398	0.9682458468798097	0.09349821371940177	0.10287415569469323	32.0	0.09375	1.5	0.06858277041740697
