architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score	loss_cerebellar_stem_input	loss_dentate_stem_lower_bound	loss_branch_complexity_overfit	morphology_sparse_sampling_score	loss_dandi_active_exact_match	loss_excessive_silence	dandi_activity_proxy_score	z_useful	z_resource_adjusted	z_information_retention	z_distance_structure	z_low_collapse	z_morphology	z_dandi_activity_proxy	empirical_calibration_score	resource_constrained_calibration_score	activity_exact_match_score	rank_empirical_calibration	rank_resource_constrained_calibration	rank_activity_exact_match
excessively_sparse	3	40196	64	32	0.5	8	0.01	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.159073065350973	0.0472999222999222	0.184967023799615	0.7905694276912053	0.0280315530105636	0.0277011109914448	4.0	0.015625	0.125	0.2216088861586873	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	4.134651386941952	0.0	-1.033662846735488	-0.6957336745308614	1.8664665229558435	-0.6580613959544529	-0.9985970294592992	-3.1040524105403446	0.0	-0.4913630100688859	-0.23314293082295323	-0.012889378970065979	-4.134651386941952	327.0	269.0	271.0
excessively_sparse	1	20448	64	256	4.0	2	0.01	0.01171875	0.296875	0.0234375	0.9	1.0	1.1111111098765432	0.8095238095238095	1.0	1.2352941161211073	0.2843441237365497	0.0001942501942501	0.0808714252560174	0.4841229389318378	0.02299084770543	0.0137493136273348	8.0	0.046875	0.09375	0.1466593437938725	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.549688809277065	0.7711811863941476	-1.9658080921148768	-0.8149590586912191	0.943042419823721	-0.6970499936355836	-0.4946038156815177	-0.01274764850323961	0.3967592703304354	-3.160360676688508	-0.2724812334197698	-0.06457752945512743	-5.549688809277065	328.0	282.0	391.0
excessively_sparse	2	30448	64	256	4.0	2	0.01	0.01171875	0.3125	0.0234375	0.8947368421052632	1.0	1.1176470575743944	0.7916666666666666	1.0	1.2631578931412744	0.2752111375666113	9.712509712509713e-05	0.0812118159307457	0.4841229389318378	0.0223482254617445	0.0136664697812016	8.0	0.046875	0.09375	0.1457756761112104	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.549688809277065	0.7711811863941476	-1.9658080921148768	-0.8156670025584344	0.9321550946769278	-0.7020205163309855	-0.5313478418795533	-0.006373824251622898	0.3967592703304354	-3.160360676688508	-0.27935160650266705	-0.068093511751757	-5.549688809277065	329.0	283.0	391.0
integrator_like_low_expansion	1	20694	64	32	0.5	32	0.1	0.09375	0.28125	0.1875	0.9090909090909092	1.0	1.09999999879	0.8125	1.0	1.230769229254438	0.2152386679947245	0.0002913752913752	0.4414611194581384	0.7302967394453056	0.0949918169881624	0.0853811866277649	16.0	0.046875	1.5	0.0569207910472294	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	2.5496889169982895	0.0	-0.6374222292495724	-0.20282734879614606	-0.16259131684530387	-0.14014046330518515	-0.77263037008086	-0.019121472754862694	-1.4254506784682557	0.6431868776574539	-0.2881401911003645	-0.36520687339486285	-2.5496889169982895	330.0	342.0	151.0
excessively_sparse	2	30179	64	64	1.0	4	0.01	0.015625	0.296875	0.03125	0.8947368421052632	1.0	1.1176470575743944	0.7916666666666666	1.0	1.2631578931412744	0.1750107748283934	0.0327311577311577	0.1005194975148282	0.559017012263491	0.0170161887775199	0.0120155861033749	4.0	0.015625	0.0625	0.1922493745780096	0.0	1.4150374986777208	0.0	-0.3537593746694302	5.134651340775713	0.35614371789279564	-1.550770623613525	-0.8297746645002052	1.504739422371012	-0.7432624895307565	-0.9344760942385063	-2.1479787727969146	0.6744907594765952	-1.9719900440206681	-0.2951929450568537	-0.00452170720375672	-5.134651340775713	331.0	266.0	376.0
intermediate	2	30706	64	256	4.0	16	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8	1.0	1.2499999984375	0.3978890321228124	0.0	0.1879557730957807	0.7905694276912053	0.0747855406389751	0.073903952485785	64.0	0.125	2.0	0.0369519762244165	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.3009062997703036	-0.40861930229467175	-0.2964309686060756	-0.03778750053904828	-0.0	-0.6744907595374132	-0.4913630100688859	-0.3130725020551532	-0.38669799834430046	-4.134651386941952	332.0	344.0	271.0
intermediate	3	40706	64	256	4.0	16	0.03	0.03125	0.3125	0.0625	0.9	1.0	1.1111111098765432	0.7916666666666666	0.9333333333333332	1.178947366931856	0.4082055270674848	0.0	0.1879529083672316	0.7905694276912053	0.0767234160239124	0.0715092731182234	64.0	0.125	2.0	0.0357546365412343	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.32137008376080645	-0.42337125791976804	-0.2814419860796543	0.003718043591377356	-0.0	-0.6744907595374132	-0.4913630100688859	-0.31549425965471867	-0.39296799445096675	-4.134651386941952	333.0	345.0	271.0
intermediate	2	31110	64	512	8.0	16	0.03	0.029296875	0.265625	0.05859375	0.9047619047619048	1.0	1.10526315667313	0.8125	0.9655172413793104	1.188328911004285	0.4716373847434194	0.0	0.1782561017113595	0.7654655576836884	0.0840722416257025	0.0764742003943071	128.0	0.234375	3.75	0.0203931200997104	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.227760788255684	0.0	-1.056940197063921	-0.2789421910405427	-0.6126345155086873	-0.22460065387061082	0.25891845634425564	-0.0	-0.6744907595374132	-0.5580127022918921	-0.31595213813039	-0.43606767796338364	-4.227760788255684	334.0	358.0	361.0
intermediate	3	40504	64	128	2.0	16	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8	1.0	1.2499999984375	0.3237776980992854	9.712509712509713e-05	0.1877556596970204	0.7905694276912053	0.0607851909607785	0.0600686419623683	32.0	0.0625	1.0	0.0600686419022996	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.4191362431305381	-0.12380787319880217	-0.4047201797294557	-0.3359538120019084	-0.006373824251622898	-0.6744907595374132	-0.4913630100688859	-0.32764073830163437	-0.3417813223812559	-4.134651386941952	335.0	335.0	271.0
intermediate	1	20796	64	128	2.0	32	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8148148148148148	1.0	1.227272725766529	0.3159953180492463	0.0	0.2638992205925278	0.9682458468798096	0.083390918144084	0.0990935714390031	64.0	0.09375	3.0	0.0330311904686573	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.08564786975066478	-0.4569257756345918	-0.2298705209839446	-0.36726405063808887	-0.0	-1.4254506784682557	-0.07263440630478776	-0.32868811905305906	-0.4774097407969928	-3.5496889016095423	336.0	369.0	241.0
excessively_sparse	1	20179	64	64	1.0	4	0.01	0.015625	0.296875	0.03125	0.9047619047619048	1.0	1.10526315667313	0.8181818181818182	1.0	1.222222220728395	0.1786804664015457	0.0366161616161616	0.0994811737677252	0.559017012263491	0.0171244777122394	0.0117001797679172	4.0	0.015625	0.0625	0.1872028732914301	0.0	1.4150374986777208	0.0	-0.3537593746694302	5.134651340775713	0.35614371789279564	-1.550770623613525	-0.8324699761170645	1.4425634466748285	-0.7424249016430462	-0.9197121122512734	-2.4029317428618318	0.6744907594765952	-1.9719900440206681	-0.3296389400633406	-0.04908322105931889	-5.134651340775713	337.0	277.0	376.0
intermediate	3	41110	64	512	8.0	16	0.03	0.029296875	0.296875	0.05859375	0.9047619047619048	1.0	1.10526315667313	0.8076923076923077	0.9655172413793104	1.195402297370553	0.4538318356073797	0.0	0.1806666289536208	0.7654655576836884	0.0819922678510191	0.0750261462493908	128.0	0.234375	3.75	0.0200069723278357	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.227760788255684	0.0	-1.056940197063921	-0.29131656885058466	-0.617392091721551	-0.24068873198258536	0.18728278847490806	-0.0	-0.6744907595374132	-0.5580127022918921	-0.33061820305537926	-0.4423830381060473	-4.227760788255684	338.0	361.0	361.0
intermediate	3	40796	64	128	2.0	32	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8076923076923077	1.0	1.2380952365623583	0.3156999382307324	0.0	0.2611632997088576	0.9682458468798096	0.0824492375862206	0.0988385440991944	64.0	0.09375	3.0	0.032946181355416	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.08782721136282888	-0.4579731397902102	-0.23715418511271	-0.368452429070717	-0.0	-1.4254506784682557	-0.07263440630478776	-0.330979599488254	-0.4792523679854259	-3.5496889016095423	339.0	370.0	241.0
excessively_sparse	3	40179	64	64	1.0	4	0.01	0.015625	0.28125	0.03125	0.9047619047619048	1.0	1.10526315667313	0.8181818181818182	1.0	1.222222220728395	0.1732882988101694	0.0337024087024087	0.0993594277338277	0.559017012263491	0.0166375439870949	0.0113674857018564	4.0	0.015625	0.0625	0.1818797683196271	0.0	1.4150374986777208	0.0	-0.3537593746694302	5.134651340775713	0.35614371789279564	-1.550770623613525	-0.8353130204072582	1.376979544767338	-0.7461912124979375	-0.9414059967656156	-2.211717015313145	0.6744907594765952	-1.9719900440206681	-0.3337252751238122	-0.0507704743629698	-5.134651340775713	340.0	278.0	376.0
intermediate	2	30796	64	128	2.0	32	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8076923076923077	1.0	1.2380952365623583	0.3137546822800903	0.0	0.2589412280333806	0.9682458468798096	0.0812440227308297	0.0973937559468603	64.0	0.09375	3.0	0.0324645853047985	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.10017367956308255	-0.4639066970486226	-0.24647622127068616	-0.37627862460877076	-0.0	-1.4254506784682557	-0.07263440630478776	-0.33832125038858507	-0.48490003422669675	-3.5496889016095423	341.0	374.0	241.0
intermediate	1	20706	64	256	4.0	16	0.03	0.03125	0.296875	0.0625	0.9090909090909092	1.0	1.09999999879	0.8125	1.0	1.230769229254438	0.3760784904901862	0.0	0.1912443922767465	0.7905694276912053	0.0719229023621518	0.0699815971548987	64.0	0.125	2.0	0.0349907985599539	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.334424871530909	-0.4327822080142843	-0.31857276133654955	-0.12553614027535145	-0.0	-0.6744907595374132	-0.4913630100688859	-0.34101718618594534	-0.40397185332187646	-4.134651386941952	342.0	349.0	271.0
intermediate	2	30216	64	32	0.5	8	0.03	0.03125	0.265625	0.0625	0.9069264069264068	1.0	1.102625297113573	0.8125	1.0	1.230769229254438	0.139352124729422	0.0459401709401709	0.1836760968673168	0.7905694276912053	0.0244197856238223	0.023760659595331	4.0	0.015625	0.125	0.1900852752419661	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	4.134651386941952	0.0	-1.033662846735488	-0.7294068866057026	1.4780763978158022	-0.6859975154129883	-1.077938741508893	-3.0148188710176282	0.0	-0.4913630100688859	-0.3416090497831971	-0.13140812289355525	-4.134651386941952	343.0	301.0	271.0
excessively_sparse	3	40448	64	256	4.0	2	0.01	0.01171875	0.3125	0.0234375	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.2462648034597918	0.0	0.0819938196757724	0.4841229389318378	0.0201921918873717	0.0122193790847132	8.0	0.046875	0.09375	0.1303400421799812	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.549688809277065	0.7711811863941476	-1.9658080921148768	-0.8280331471992339	0.7419786643814379	-0.7186968980136483	-0.6478053552237615	-0.0	0.3967592703304354	-3.160360676688508	-0.34259406437017875	-0.12948374459580098	-5.549688809277065	344.0	300.0	391.0
excessively_sparse	2	30196	64	32	0.5	8	0.01	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8125	1.0	1.230769229254438	0.1397002395356263	0.0489510489510489	0.1853343625464512	0.7905694276912053	0.0246238507587508	0.0239592167113108	4.0	0.015625	0.125	0.1916737321570972	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	4.134651386941952	0.0	-1.033662846735488	-0.7277101125046566	1.497647156434704	-0.6844191225165874	-1.0765381985406797	-3.2124074228179373	0.0	-0.4913630100688859	-0.35181989009221903	-0.14471963673324634	-4.134651386941952	345.0	303.0	271.0
intermediate	3	40644	64	32	0.5	32	0.05	0.0625	0.3125	0.125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2039241721249294	0.0042735042735042	0.3216458664097707	0.8944271838444985	0.0653110620377317	0.0730199865241021	16.0	0.03125	1.0	0.0730199864510821	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.134651410025072	0.0	-0.783662852506268	-0.30846024988983695	0.035760595759976	-0.3697136963319271	-0.8181510929771393	-0.2804482670714027	-1.4254506784682557	0.2244582683855599	-0.3536434865319712	-0.40833297468127705	-3.134651410025072	346.0	351.0	181.0
intermediate	1	22190	64	1024	16.0	32	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666668	1.2083333318229166	0.5156097536980561	0.0	0.1840688675321484	0.7781187377258049	0.0949077034517311	0.0892347669675884	512.0	0.484375	15.5	0.0057570817394729	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.180455075065843	0.0	-1.0451137687664607	-0.1698964951994512	-0.7929594403818033	-0.1407910605198482	0.4358290359504172	-0.0	-1.4254506784682557	-0.5241502654164901	-0.3546428365401301	-0.6042834391968842	-4.180455075065843	347.0	390.0	346.0
intermediate	1	21110	64	512	8.0	16	0.03	0.029296875	0.296875	0.05859375	0.9047619047619048	1.0	1.10526315667313	0.8125	0.9655172413793104	1.188328911004285	0.4337376750895014	0.0	0.1803674607699283	0.7654655576836884	0.0782321630961455	0.0711619198228409	128.0	0.234375	3.75	0.0189765119476971	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.227760788255684	0.0	-1.056940197063921	-0.32433839881015475	-0.6300879924878428	-0.26977220396762086	0.10643953011908874	-0.0	-0.6744907595374132	-0.5580127022918921	-0.35623068242085726	-0.45715869512560414	-4.227760788255684	348.0	366.0	361.0
intermediate	3	42190	64	1024	16.0	32	0.03	0.0302734375	0.265625	0.05859375	0.9090909090909092	0.9836065573770492	1.0819672119245902	0.8125	0.9666666666666668	1.18974358827929	0.5042357488047122	0.0	0.1856926720373301	0.7781187377258049	0.0936328835322909	0.0866817448438556	512.0	0.484375	15.5	0.0055923706347266	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.180455075065843	0.0	-1.0451137687664607	-0.19171340061516087	-0.7949887817143483	-0.1506514744790467	0.39006889507193493	-0.0	-1.4254506784682557	-0.5241502654164901	-0.3675895005768436	-0.6107346847736693	-4.180455075065843	349.0	391.0	346.0
intermediate	2	32190	64	1024	16.0	32	0.03	0.0302734375	0.28125	0.05859375	0.9047619047619048	0.9836065573770492	1.0871440885309478	0.8148148148148148	0.9666666666666668	1.1863636349076447	0.5066834755013724	0.0	0.1844324706284794	0.7781187377258049	0.0934488852133427	0.086265635192617	512.0	0.484375	15.5	0.0055655248507775	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.180455075065843	0.0	-1.0451137687664607	-0.19526927458086046	-0.7953195381564011	-0.1520746555612992	0.399916641711884	-0.0	-1.4254506784682557	-0.5241502654164901	-0.3679359247641427	-0.611758563661763	-4.180455075065843	350.0	392.0	346.0
intermediate	1	20695	64	64	1.0	32	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8076923076923077	1.0	1.2380952365623583	0.2536595490398912	0.0002913752913752	0.2598613856734347	0.9682458468798096	0.0658971155153038	0.0789961817543549	32.0	0.046875	1.5	0.0526641211344605	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.25739054513788306	-0.21503608798740748	-0.3651807189262819	-0.6180546559160877	-0.019121472754862694	-1.4254506784682557	-0.07263440630478776	-0.36968715710396555	-0.46140004654711797	-3.5496889016095423	351.0	367.0	241.0
intermediate	2	30644	64	32	0.5	32	0.05	0.0625	0.3125	0.125	0.8903903903903904	1.0	1.1231028655177293	0.8	1.0	1.2499999984375	0.1910913365369625	0.0035936285936285	0.3227966072107986	0.8944271838444985	0.0614619670266486	0.0687165675155903	16.0	0.03125	1.0	0.0687165674468737	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.134651410025072	0.0	-0.783662852506268	-0.34523520949559056	-0.01726015271931584	-0.3994854857421768	-0.8697804328519111	-0.23583149731004108	-1.4254506784682557	0.2244582683855599	-0.3836179693570254	-0.43159828258161664	-3.134651410025072	352.0	357.0	181.0
intermediate	3	40403	64	64	1.0	16	0.03	0.03125	0.296875	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2226361179322979	0.0021367521367521	0.1866180691310809	0.7905694276912053	0.041459144835298	0.0409704154550474	16.0	0.03125	0.5	0.0819408307462132	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.5823405481166657	0.14567084180678788	-0.5542023239020086	-0.7428687905440886	-0.14022413353570135	-0.6744907595374132	-0.4913630100688859	-0.38696936064441234	-0.32938592143109513	-4.134651386941952	353.0	331.0	271.0
intermediate	3	40695	64	64	1.0	32	0.05	0.046875	0.28125	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8125	1.0	1.230769229254438	0.2456809721599993	0.0007770007770007	0.2594158861590959	0.9682458468798096	0.0636840260896925	0.0758914383975862	32.0	0.046875	1.5	0.0505942922313279	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.28392219620545706	-0.2405376432765488	-0.38229841338059734	-0.6501542378537845	-0.05099059401297813	-1.4254506784682557	-0.07263440630478776	-0.3920770655684759	-0.480111409641334	-3.5496889016095423	354.0	371.0	241.0
intermediate	2	30403	64	64	1.0	16	0.03	0.03125	0.3125	0.0625	0.896551724137931	1.0	1.1153846141405326	0.8	1.0	1.2499999984375	0.2181378795250267	0.0022338772338772	0.1881748171883702	0.7905694276912053	0.0409563592845775	0.0404735568493128	16.0	0.03125	0.5	0.0809471135367315	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.5865864640080815	0.13342763932709703	-0.5580912446720769	-0.7609661999572136	-0.14659795778732443	-0.6744907595374132	-0.4913630100688859	-0.3941162383091892	-0.3351287858939581	-4.134651386941952	355.0	332.0	271.0
intermediate	1	20403	64	64	1.0	16	0.03	0.03125	0.296875	0.0625	0.9032258064516128	1.0	1.107142855917092	0.8095238095238095	1.0	1.2352941161211073	0.215356620201105	0.0018453768453768	0.1897013039280348	0.7905694276912053	0.0407780416848415	0.0398232549284665	16.0	0.03125	0.5	0.07964650969764	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.5921436330458547	0.117403406279784	-0.5594704868087857	-0.7721558222297281	-0.12110266078083208	-0.6744907595374132	-0.4913630100688859	-0.3988456636224605	-0.33870484623556374	-4.134651386941952	356.0	333.0	271.0
intermediate	1	20644	64	32	0.5	32	0.05	0.0625	0.296875	0.125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.186643731124455	0.0038850038850038	0.3218362383838153	0.8944271838444985	0.059835349146655	0.0668979534558713	16.0	0.03125	1.0	0.0668979533889733	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.134651410025072	0.0	-0.783662852506268	-0.36077621501988183	-0.03966658780047952	-0.4120669691388388	-0.8876741345125589	-0.25495297006491036	-1.4254506784682557	0.2244582683855599	-0.39893075032115977	-0.4452277839958102	-3.134651410025072	357.0	362.0	181.0
intermediate	2	30695	64	64	1.0	32	0.05	0.046875	0.296875	0.09375	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2310290321747111	0.0002913752913752	0.2603646410205861	0.9682458468798096	0.0601342642818647	0.0727809394666343	32.0	0.046875	1.5	0.0485206262787424	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	3.5496889016095423	0.0	-0.8874222254023856	-0.310503031655885	-0.2660864733566751	-0.4097549351590656	-0.7091022376266897	-0.019121472754862694	-1.4254506784682557	-0.07263440630478776	-0.41393886291059157	-0.4940237918964162	-3.5496889016095423	358.0	376.0	241.0
intermediate	1	20504	64	128	2.0	16	0.03	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8148148148148148	1.0	1.227272725766529	0.2737724862203722	0.0	0.1882577226444064	0.7905694276912053	0.0515397847785444	0.0500061822206263	32.0	0.0625	1.0	0.0500061821706201	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.5051252090678924	-0.24778351814405206	-0.4762310894568415	-0.5371358548878338	-0.0	-0.6744907595374132	-0.4913630100688859	-0.41395206565034576	-0.40626106308624726	-4.134651386941952	359.0	350.0	271.0
intermediate	2	30504	64	128	2.0	16	0.03	0.03125	0.28125	0.0625	0.9090909090909092	1.0	1.09999999879	0.8125	1.0	1.230769229254438	0.2693097587315798	9.712509712509713e-05	0.1884294928718756	0.7905694276912053	0.0507409725626498	0.0493713988799727	32.0	0.0625	1.0	0.0493713988306013	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	4.134651386941952	0.0	-1.033662846735488	-0.5105497637451777	-0.2556044362970527	-0.4824097026117444	-0.5550903960107169	-0.006373824251622898	-0.6744907595374132	-0.4913630100688859	-0.4207654717370064	-0.41125642386600225	-4.134651386941952	360.0	352.0	271.0
excessively_sparse	2	30246	64	128	2.0	2	0.01	0.0078125	0.3125	0.015625	0.8928571428571429	1.0	1.1199999987456	0.7916666666666666	1.0	1.2631578931412744	0.2275101457824918	0.0275835275835275	0.0518150604821041	0.3952847328192679	0.0114632848740957	0.005723698727955	4.0	0.015625	0.03125	0.183158353433493	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	6.134651248443239	1.356143625560322	-2.550770531281051	-0.8835421232620315	1.392732493681993	-0.7862128155559848	-0.7232594969696643	-1.8101660874608976	0.3967592703304354	-4.835274959557802	-0.43346379627948334	-0.220249101539099	-6.134651248443239	361.0	318.0	436.0
intermediate	1	21382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9047619047619048	1.0	1.10526315667313	0.8	0.9655172413793104	1.2068965502155171	0.4237778269281437	0.0	0.1793206716240835	0.7654655576836884	0.0759921245441493	0.0702043926633288	256.0	0.234375	7.5	0.0093605856871957	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.227760788255684	0.0	-1.056940197063921	-0.3325209677263632	-0.7485620725518282	-0.2870983431896573	0.06636885499051216	-0.0	-1.4254506784682557	-0.5580127022918921	-0.4541581470200437	-0.6471283375975154	-4.227760788255684	362.0	394.0	361.0
intermediate	2	31382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9047619047619048	1.0	1.10526315667313	0.8	0.9655172413793104	1.2068965502155171	0.4124346931354096	0.0	0.1778175187243803	0.7654655576836884	0.0733381137691897	0.0677525173447263	256.0	0.234375	7.5	0.0090336689780923	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.227760788255684	0.0	-1.056940197063921	-0.3534735209454681	-0.7525898859230333	-0.3076264542539766	0.020732915387325756	-0.0	-1.4254506784682557	-0.5580127022918921	-0.46925019108237837	-0.6556064089123459	-4.227760788255684	363.0	398.0	361.0
intermediate	3	41382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155171	0.4075765545477787	0.0	0.1798323969917367	0.7654655576836884	0.0732954687619603	0.0677131202775878	256.0	0.234375	7.5	0.0090284160358079	2.9999999996844102	4.415037498362131	0.6424479953566249	-3.0001265737046725	4.227760788255684	0.0	-1.056940197063921	-0.35381018942923365	-0.7526546053778123	-0.30795630274329067	0.0011875478354550697	-0.0	-1.4254506784682557	-0.5580127022918921	-0.4713739004102433	-0.6557426357189299	-4.227760788255684	364.0	399.0	361.0
excessively_sparse	1	20482	64	256	4.0	4	0.01	0.01171875	0.3125	0.0234375	0.8947368421052632	1.0	1.1176470575743944	0.7931034482758621	1.0	1.2608695636275993	0.2695740673964599	9.712509712509713e-05	0.0826357456139687	0.4841229389318378	0.0222742904547327	0.0135965805815274	16.0	0.046875	0.1875	0.0725150960480658	0.0	1.4150374986777208	0.0	-0.3537593746694302	5.549688809277065	0.7711811863941476	-1.9658080921148768	-0.8162642422159749	0.029540037863625062	-0.7025923851605319	-0.5540270237110096	-0.006373824251622898	0.6744907594765952	-3.160360676688508	-0.4762987826827423	-0.2835369592224559	-5.549688809277065	365.0	322.0	391.0
excessively_sparse	3	40852	64	512	8.0	2	0.01	0.009765625	0.28125	0.01953125	0.9090909090909092	1.0	1.09999999879	0.8125	1.0	1.230769229254438	0.3305533923723252	0.0	0.0701492183743274	0.4419417608690086	0.0231880621059009	0.0126126436745958	16.0	0.078125	0.15625	0.0807209190007998	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.812723190488866	1.0342155676059483	-2.2288424733266776	-0.8246724961962288	0.1306407845994268	-0.6955245894606849	-0.3086936932142617	-0.0	0.3967592703304354	-3.9135031222194057	-0.4804176893177725	-0.3463942543234037	-5.812723190488866	366.0	336.0	406.0
excessively_sparse	1	20852	64	512	8.0	2	0.01	0.009765625	0.296875	0.01953125	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.3289699573766102	0.0	0.0689102096412113	0.4419417608690086	0.0226693887284825	0.012523186949958	16.0	0.078125	0.15625	0.0801483959667819	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.812723190488866	1.0342155676059483	-2.2288424733266776	-0.8254369505587977	0.12358695141339981	-0.6995363986056242	-0.3150642029120587	-0.0	0.3967592703304354	-3.9135031222194057	-0.4836838331198071	-0.34926506652346645	-5.812723190488866	367.0	338.0	406.0
excessively_sparse	3	41660	64	1024	16.0	2	0.01	0.009765625	0.265625	0.01953125	0.9166666666666666	1.0	1.0909090897190084	0.8235294117647058	1.0	1.2142857128112243	0.4437160297515999	0.0	0.0704806941607155	0.4419417608690086	0.0312734137871294	0.0167826762994049	32.0	0.15625	0.3125	0.0537045639862413	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	5.812723190488866	1.0342155676059483	-2.2288424733266776	-0.7890373927985095	-0.20221719707824898	-0.6329864118193882	0.14658466099909223	-0.0	0.3967592703304354	-3.9135031222194057	-0.49354106857228447	-0.42974390150096803	-5.812723190488866	368.0	355.0	406.0
